CpG;LD;Loading
206612610;LD2;0.000202081129401665
206612653;LD2;4.05735687792529e-05
206612679;LD2;9.26748953642124e-05
206612720;LD2;7.12052085185808e-06
206632372;LD2;0.00090465897905463
206632383;LD2;2.45977604160464e-05
206632417;LD2;0.00223474128595495
206632493;LD2;0.0005372427137935
206632501;LD2;9.05826105205639e-08
206632514;LD2;6.44327873782899e-05
206632570;LD2;0.00025109719836365
206641058;LD2;8.69633284413677e-05
206641243;LD2;1.87636783915952e-05
206641273;LD2;3.68183335778657e-07
206641278;LD2;5.85425504913564e-05
206662161;LD2;6.83854730049716e-08
206662236;LD2;0.000267004155554286
206667743;LD2;2.37117522087168e-05
206667807;LD2;5.8871453809548e-07
206667853;LD2;9.5727994926199e-06
206667868;LD2;1.20885981387687e-06
206667910;LD2;4.54346812989149e-06
206667914;LD2;0.000210538784719218
206667957;LD2;3.26322983991891e-05
206681047;LD2;0.000193924462877348
206681057;LD2;1.47404038432373e-05
206681067;LD2;8.15777509663101e-07
206681107;LD2;1.79151827079502e-07
206681135;LD2;2.10674662600501e-05
206681176;LD2;1.49391095846558e-05
206681181;LD2;2.53707237013913e-07
206681187;LD2;2.0643112744204e-06
206681210;LD2;6.83605555979587e-09
206681234;LD2;1.25048324844818e-05
206681238;LD2;6.25780923951307e-06
206681267;LD2;4.22007150719673e-05
206681285;LD2;9.59337942649911e-06
206704797;LD2;2.16271203563869e-06
206704870;LD2;1.70907090468604e-05
206704934;LD2;4.39399813560293e-06
206704957;LD2;1.89933686254461e-06
206713134;LD2;0.00012161087509547
206713208;LD2;3.62299011418012e-06
206713250;LD2;1.65563913712206e-05
206713271;LD2;3.30572190026905e-06
206713313;LD2;1.73030356415222e-05
206713367;LD2;4.66880946704058e-05
206733092;LD2;0.000177740498521364
206733116;LD2;1.358417547559e-07
206733196;LD2;7.99056774988593e-06
206733219;LD2;0.00181232275689022
206821957;LD2;0.000259126420597893
206822097;LD2;1.65782152997754e-06
206822180;LD2;9.67847365035102e-06
206861694;LD2;1.96733610329715e-06
206861703;LD2;2.56693203060753e-08
206861790;LD2;3.85647936162597e-05
206864111;LD2;1.90414017243948e-05
206864116;LD2;3.46438507649218e-06
206864123;LD2;0.000139260929931725
206864129;LD2;7.00496500515149e-06
206864198;LD2;9.40850775115833e-05
206864216;LD2;1.35675739942942e-05
206868746;LD2;3.79040332335976e-07
206868942;LD2;3.45279015903799e-05
206868960;LD2;7.3129617128799e-07
206900903;LD2;4.28448966007718e-05
206900930;LD2;2.0184511644815e-07
206900966;LD2;0.000125373307630655
206900993;LD2;3.78643669453282e-07
206901007;LD2;4.86814317435254e-05
206901017;LD2;1.36723329751115e-05
206901020;LD2;6.70761904456261e-07
206901039;LD2;2.73184920870656e-06
206925575;LD2;4.3734870515755e-05
206925595;LD2;2.00189638668766e-05
206925663;LD2;1.23316850982387e-05
206925709;LD2;3.60762089457219e-06
206925715;LD2;7.40943306021671e-07
206925724;LD2;6.10985277919022e-05
206925738;LD2;4.79511728215603e-05
206925766;LD2;8.95406137472826e-08
206925770;LD2;4.85605549836031e-06
206925795;LD2;2.52256008631666e-05
206925813;LD2;1.55936099377029e-05
206968880;LD2;7.05473923672048e-06
206968968;LD2;2.15222214326685e-06
206969023;LD2;7.10352370436533e-05
206969060;LD2;4.26566681578221e-05
206982967;LD2;2.36640272900566e-06
206982977;LD2;6.16839903732761e-06
206982987;LD2;9.03905219769737e-06
206983162;LD2;2.17366938964711e-05
206983187;LD2;5.28239830369544e-06
206983205;LD2;4.60935173609886e-05
207002030;LD2;0.000169317064418146
207002089;LD2;0.000399533917491758
207002107;LD2;6.02566892774024e-05
207002123;LD2;1.22438534139397e-12
207002174;LD2;1.55002223863441e-05
207002240;LD2;3.75142303269085e-06
207039096;LD2;0.00459696214651802
207039153;LD2;7.64116002677956e-05
207039198;LD2;2.70266152902317e-06
207039228;LD2;9.97924251196761e-06
207039250;LD2;1.04314017822421e-06
207050149;LD2;3.74783410449442e-05
207050159;LD2;3.71586096851841e-05
207050164;LD2;2.37943842889989e-07
207050177;LD2;4.83987891376177e-06
207098893;LD2;1.09850863556507e-05
207098935;LD2;4.36968095183097e-05
207098979;LD2;1.86036816937578e-05
207099023;LD2;2.88249023844886e-05
207116269;LD2;3.64284892133892e-05
207116475;LD2;2.61139222324452e-05
207127127;LD2;1.36466381875795e-07
207127137;LD2;1.61466066330292e-06
207127147;LD2;1.33329079818921e-06
207127215;LD2;0.000411974065718005
207127267;LD2;5.22998673514602e-08
207127276;LD2;4.52957372138505e-07
207127318;LD2;2.61777936595807e-05
207127322;LD2;1.98295654864518e-05
207127347;LD2;1.08170981102822e-05
207150525;LD2;6.24900721623507e-06
207172357;LD2;0.00422882133850592
207172463;LD2;2.24518782823483e-05
207172468;LD2;2.10543577496502e-06
207172478;LD2;2.27550285170981e-06
207186898;LD2;3.36873548037787e-06
207209554;LD2;0.000759142546390171
207209597;LD2;3.73711214111055e-06
207331449;LD2;2.92313884198927e-11
207331481;LD2;0.00055779445060517
207331490;LD2;0.00117576413624944
207331499;LD2;2.75280543576565e-06
207331515;LD2;9.56009537622697e-07
207331566;LD2;3.85777196521912e-05
207331632;LD2;1.16334157815498e-05
207339285;LD2;1.57282997153118e-05
207339347;LD2;0.000114704041050925
207339492;LD2;8.03820563203146e-06
207339516;LD2;2.7215410013401e-06
207363454;LD2;7.43756865493891e-06
207363894;LD2;2.07035454720452e-05
207374444;LD2;0.0015937738952777
207374461;LD2;0.00101681941437983
207374466;LD2;0.00169686072591141
207374527;LD2;0.000236863790790357
207374530;LD2;0.000663210658651313
207374589;LD2;9.65599500146151e-06
207400803;LD2;8.53096396141145e-09
207400894;LD2;3.30334319189875e-07
207400946;LD2;0.000222793077111346
207400948;LD2;2.36543541620835e-05
207400970;LD2;1.59363334782792e-06
207401002;LD2;8.35384899776936e-07
207405951;LD2;1.32498197865788e-06
207406024;LD2;1.16965786185612e-06
207406069;LD2;0.000738386750365335
207406077;LD2;0.00117998085527472
207406097;LD2;0.000113946686205955
207427154;LD2;9.08959327388829e-05
207427172;LD2;6.2531353598512e-05
207427197;LD2;2.42641953955016e-05
207427201;LD2;0.000219611030631997
207427258;LD2;8.83448951098274e-07
207427332;LD2;1.23804059946454e-07
207427382;LD2;4.3913151452341e-05
207427392;LD2;7.29606193802487e-05
207442163;LD2;1.34184081490637e-06
207442191;LD2;0.000446003149051606
207442252;LD2;5.38122854742667e-06
207442290;LD2;1.04148888777823e-05
207442323;LD2;1.78391307622561e-07
207442341;LD2;5.88431415249417e-05
207485509;LD2;2.64901505174748e-06
207485518;LD2;4.81558758871548e-06
207485550;LD2;4.92024953202859e-06
207485598;LD2;5.65590775756728e-07
207497643;LD2;5.34248774613243e-07
207497656;LD2;2.8427145554145e-05
207497670;LD2;2.1926021534002e-06
207497696;LD2;5.77552460796866e-05
207497719;LD2;3.59690269942659e-05
207497733;LD2;3.41537034592624e-06
207497759;LD2;4.15708878906363e-05
207497830;LD2;1.72753203179406e-06
207553682;LD2;4.33912487429067e-05
207553688;LD2;0.000117195591931472
207566712;LD2;9.9079284803926e-09
207566719;LD2;1.60405785013153e-06
207566731;LD2;4.05458772263525e-07
207566733;LD2;2.20328728411396e-08
207566744;LD2;1.35146329075512e-05
207566758;LD2;2.35996924684057e-05
207566785;LD2;5.45268937208154e-05
207566807;LD2;1.39213405031026e-05
207566821;LD2;2.40523056981124e-05
207566918;LD2;2.04103921153578e-06
207587623;LD2;4.95011859864451e-06
207587643;LD2;1.7391497743809e-06
207587711;LD2;6.22127109092515e-06
207587772;LD2;1.66059408117878e-06
207587810;LD2;2.57772708720268e-07
207587814;LD2;3.56699677241506e-06
207587818;LD2;1.17354817979712e-08
207587843;LD2;3.27477410012458e-07
207618115;LD2;0.000547688727094433
207618252;LD2;0.000697490075772025
207618300;LD2;0.00112391221931723
207643657;LD2;1.69940938277271e-06
207643705;LD2;9.39612774819179e-06
207643755;LD2;1.80181820619387e-06
207643822;LD2;0.000371654342175846
207643888;LD2;0.000103041916805854
207643890;LD2;4.17346365156687e-05
207669487;LD2;1.42395252522091e-07
207669510;LD2;2.03320065686669e-05
207669523;LD2;1.98360202853125e-06
207669581;LD2;5.55017376665244e-09
207669597;LD2;2.06586488300365e-05
207669648;LD2;1.73017442629544e-05
207669652;LD2;3.68240216152042e-05
207669661;LD2;6.1683322691824e-05
207669668;LD2;2.57860397372628e-05
207669742;LD2;6.44923794171323e-05
207669749;LD2;5.51918527813873e-07
207673337;LD2;6.7481920004663e-06
207673343;LD2;5.81705865467931e-08
207673432;LD2;1.68648772977499e-06
207673562;LD2;5.75820147820932e-07
207805793;LD2;2.55579257472506e-06
207805817;LD2;6.38602683025183e-08
207805862;LD2;0.000201121002550453
207805880;LD2;5.50035078225769e-06
207805992;LD2;1.26305573489586e-08
207813443;LD2;2.68456858162668e-05
207813615;LD2;2.71779269699423e-05
207822934;LD2;1.62671281773057e-05
207822955;LD2;6.41266725837184e-05
207822957;LD2;0.000174021030365283
207822966;LD2;0.000290820975061144
207822968;LD2;3.73466888614365e-05
207822982;LD2;7.11829432457002e-05
207823031;LD2;3.14298775339068e-05
207823045;LD2;7.51034738706848e-05
207823072;LD2;0.000267396673035987
207823087;LD2;0.00104635806444233
207823142;LD2;7.88461252745157e-05
207859885;LD2;8.61932198330982e-05
207859908;LD2;1.04586957805706e-05
207860058;LD2;0.0001862833773664
207860075;LD2;0.000552509529754209
207860099;LD2;0.000271825260568235
207860102;LD2;0.000248879965751047
207860109;LD2;0.00103301162778989
207860115;LD2;0.000255197487068322
207867346;LD2;4.50432883061528e-05
207867411;LD2;0.00029841534160524
207867464;LD2;2.45835262569264e-09
207868882;LD2;1.00073248806957e-05
207868925;LD2;4.01057416475878e-06
207868960;LD2;3.61053330642981e-05
207868976;LD2;1.37262071078982e-05
207868982;LD2;2.33755214047225e-05
207868987;LD2;3.58109103601252e-06
207869033;LD2;0.000232846797728575
207869060;LD2;1.58295568774662e-05
207869100;LD2;0.000145476037467054
207869120;LD2;8.26259809848382e-06
207896947;LD2;7.59053500575536e-06
207896949;LD2;5.56554520021623e-05
207897001;LD2;6.84683000540699e-06
207897092;LD2;0.000194302192629784
207897116;LD2;4.21155632219198e-06
207897119;LD2;5.96131718318259e-06
207925235;LD2;5.0404269735906e-07
207925404;LD2;1.10243950699416e-06
207929533;LD2;9.55256607571781e-06
207929565;LD2;0.000409867964908799
207929587;LD2;5.56612749261661e-07
207929589;LD2;8.28205279285542e-07
207929732;LD2;0.000288133113029108
207929756;LD2;3.17653387117293e-05
207929794;LD2;1.36625495714126e-05
207929927;LD2;1.21889665905472e-06
207929956;LD2;1.05312322834519e-05
207983954;LD2;5.31171729463007e-05
207984010;LD2;1.46190673993888e-05
207984017;LD2;4.84798853128971e-06
207984055;LD2;9.79591619617634e-06
207984062;LD2;4.81327085600531e-06
207984173;LD2;1.38250558992143e-06
207984182;LD2;3.82573457333889e-05
208010865;LD2;1.32789331273239e-07
208010905;LD2;6.63519279752867e-06
208011003;LD2;1.02332669572598e-09
208021997;LD2;0.00205983364396044
208091656;LD2;5.54127505962908e-05
208091659;LD2;1.52550616921725e-06
208091680;LD2;0.000867917221850645
208091683;LD2;7.40864234442277e-06
208091730;LD2;0.000179892170774643
208091769;LD2;5.49392970549737e-05
208091826;LD2;1.58723294685761e-05
208091828;LD2;1.67792523892874e-05
208091882;LD2;9.74968358224641e-05
208091890;LD2;8.15264718904351e-06
208112068;LD2;2.77888885072136e-06
208112093;LD2;3.98144388365679e-06
208112097;LD2;7.05646977967105e-07
208112139;LD2;6.64323811024265e-08
208112148;LD2;2.64949035546783e-06
208146311;LD2;0.000174365042458345
208146399;LD2;4.74469733750052e-06
208146440;LD2;6.75327713522708e-07
208146460;LD2;7.2194590213482e-06
208146474;LD2;1.1940067069551e-10
208146502;LD2;6.07118644119974e-07
208146506;LD2;2.05477219646457e-05
208166454;LD2;0.000299678516151293
208166635;LD2;3.68493726123367e-06
208166641;LD2;1.39049164297909e-05
208177623;LD2;0.000212754221810629
208206149;LD2;0.000729179232409346
208206314;LD2;0.000257822739504177
208206322;LD2;8.420490911719e-06
208206326;LD2;0.000172585202589049
208249127;LD2;6.35676129686986e-05
208249137;LD2;6.37773566125442e-08
208249147;LD2;2.15099953199845e-05
208249215;LD2;9.89261525882407e-06
208249256;LD2;4.01424124475573e-05
208249267;LD2;8.05881194112959e-06
208249276;LD2;4.0998842038108e-06
208249290;LD2;1.10177133722276e-06
208249318;LD2;2.3189644127607e-06
208249322;LD2;1.26685685180897e-06
208249347;LD2;9.03140190214005e-06
208249365;LD2;7.05307063756373e-07
208309240;LD2;1.86947026896569e-05
208309301;LD2;0.000136240149262519
208309336;LD2;8.85882605692758e-05
208309348;LD2;3.84188032420857e-06
208312528;LD2;4.86475849486867e-06
208312564;LD2;2.14274670391658e-05
208312582;LD2;1.37963136669236e-07
208312594;LD2;1.85796852486721e-06
208312601;LD2;6.95691645927185e-07
208312608;LD2;2.70316297182818e-08
208312645;LD2;1.62450402755714e-07
208312657;LD2;2.49918351931091e-06
208312664;LD2;1.51903449200887e-06
208312671;LD2;2.70319844250547e-08
208312687;LD2;7.32206752889487e-06
208354144;LD2;0.000141462484352084
208354192;LD2;2.86737505053545e-05
208354260;LD2;2.61049669321483e-05
208359823;LD2;7.24772406934035e-05
208359860;LD2;1.1912825815247e-06
208359961;LD2;1.71794094972486e-06
208360020;LD2;5.55350198443992e-05
208360074;LD2;1.24481715496973e-05
208396930;LD2;1.27527379167192e-05
208397048;LD2;3.1227408391486e-06
208423477;LD2;7.0996915009965e-05
208423684;LD2;3.26080147443631e-05
208448315;LD2;0.000117616860400543
208448380;LD2;1.13792146053836e-05
208448430;LD2;3.84603792896949e-05
208471104;LD2;1.91676445135455e-05
208471300;LD2;1.14796767220055e-05
208471335;LD2;4.12369858832598e-06
208472435;LD2;0.000197427332075945
208472466;LD2;4.1630197359602e-05
208472475;LD2;3.29157514454236e-05
208472627;LD2;0.00249594920985855
208472683;LD2;0.000571247784352729
208583095;LD2;1.32554889164842e-07
208592674;LD2;0.00208290669144506
208592690;LD2;4.07303893237956e-05
208592717;LD2;5.83860942415429e-06
208592752;LD2;7.50026448501239e-05
208592768;LD2;3.29961957739835e-06
208592774;LD2;2.74440378270208e-05
208592779;LD2;1.26068629429715e-06
208592825;LD2;9.11606251313641e-05
208592852;LD2;1.09282984117446e-06
208592892;LD2;1.52629556613006e-06
208592902;LD2;3.69215611587164e-09
208592912;LD2;1.1613547279176e-05
208596749;LD2;1.13119370829507e-05
208596805;LD2;1.58064976188986e-06
208596972;LD2;1.40546286047869e-06
208610548;LD2;1.51633529356668e-06
208610572;LD2;4.05309537902519e-06
208637944;LD2;9.719212783695e-06
208670039;LD2;0.000306730040828104
208674535;LD2;0.000106431057596496
208674545;LD2;6.98072968989539e-06
208674595;LD2;8.01472803502456e-06
208674623;LD2;6.31693761127828e-05
208674664;LD2;1.94154475556463e-05
208674669;LD2;2.20742002577646e-07
208674684;LD2;6.7407384283966e-06
208674755;LD2;3.11508208363163e-06
208683793;LD2;1.26533975023401e-05
208683869;LD2;2.44782274783004e-07
208684016;LD2;0.000106656517541262
208684025;LD2;0.000166547490902612
208695759;LD2;3.73999191201533e-05
208695764;LD2;3.03615032532302e-07
208695801;LD2;1.55798846780719e-06
208695846;LD2;0.000137175889154625
208695864;LD2;2.4894171751946e-05
208695889;LD2;6.46100396474283e-05
208695976;LD2;1.14148349967048e-07
208699009;LD2;8.0722734233672e-06
208699022;LD2;0.000185132407214411
208699025;LD2;3.88220806005222e-05
208699046;LD2;1.10749751235047e-07
208699053;LD2;1.32764167138359e-07
208699061;LD2;4.02397924381381e-06
208699069;LD2;6.94181749982076e-06
208699095;LD2;2.0365282213982e-05
208699105;LD2;2.01643079134723e-05
208699162;LD2;4.24680622094566e-06
208699197;LD2;1.50201464961394e-06
208699203;LD2;0.00114656778372953
208699223;LD2;0.00119110027410251
208699232;LD2;1.08291134138538e-05
208699252;LD2;8.35702432393517e-06
208714702;LD2;9.82159546075642e-07
208714708;LD2;2.00545651920577e-05
208725943;LD2;2.2455275795594e-05
208726092;LD2;2.16989921800399e-06
208726163;LD2;5.90968016675247e-06
208726181;LD2;0.000168883125627528
208735259;LD2;0.000149957760986346
208735387;LD2;0.000279515292964851
208775464;LD2;4.31653910189288e-06
208775467;LD2;3.94697882946741e-06
208775491;LD2;1.98889101714404e-05
208775577;LD2;0.000315866623112433
208775582;LD2;0.000117508122514318
208775634;LD2;4.39641848647416e-05
208817335;LD2;0.000139382332381999
208817355;LD2;1.84152753380372e-05
208817423;LD2;0.000175173639038193
208817484;LD2;2.70197459951315e-06
208817498;LD2;4.12746835125448e-05
208817522;LD2;9.33679732665032e-05
208817526;LD2;2.63120962550997e-06
208817530;LD2;2.0412231415326e-10
208862895;LD2;0.000709316975798766
208862923;LD2;0.000210080336706905
208862986;LD2;1.25578559142848e-05
208866040;LD2;3.31808178366162e-06
208866043;LD2;0.000108562217296417
208866067;LD2;0.000430723522455557
208866210;LD2;0.000139263635741768
208866213;LD2;1.63882593318117e-05
208880711;LD2;4.22311313283208e-05
208880721;LD2;9.96285817468401e-06
208880731;LD2;1.43205604508465e-06
208880799;LD2;1.35553832877694e-05
208919305;LD2;1.13325353104044e-06
208923839;LD2;3.86417545440656e-06
208923909;LD2;8.25601851150648e-05
208949266;LD2;0.000400783826661344
208949275;LD2;0.00218084806706883
208949350;LD2;3.62942101603495e-08
208949383;LD2;3.02823264655486e-06
208962794;LD2;2.73404362341042e-05
208962812;LD2;8.99081752602403e-05
208978437;LD2;3.11987736267585e-05
208985455;LD2;2.9347297732826e-07
208985528;LD2;5.14653909113216e-05
208985573;LD2;1.09251987691381e-05
208985581;LD2;1.62774666517767e-05
208988745;LD2;5.40161827379248e-07
208988862;LD2;1.63057881045755e-06
208988928;LD2;5.84509527457666e-08
208989511;LD2;1.33075192644234e-05
208989521;LD2;6.87045905711372e-07
208989571;LD2;7.37745268372981e-06
208989599;LD2;8.95520753886057e-06
208989651;LD2;6.13462293460298e-06
208989702;LD2;9.36813715250894e-07
208989706;LD2;3.74558120626126e-07
208989749;LD2;0.000171101649119909
208996855;LD2;4.15272742740297e-05
208996873;LD2;0.000872586065645111
208996939;LD2;0.000340083254363399
208996969;LD2;1.28407096010145e-07
208997013;LD2;1.26796928958113e-05
208997022;LD2;0.000621234298375486
208997040;LD2;0.00122933928206851
208997106;LD2;7.25316072666259e-07
209027291;LD2;1.76222937908768e-05
209027299;LD2;7.07571666173256e-07
209028712;LD2;0.000128156300754384
209028781;LD2;0.00032341582114676
209061146;LD2;0.000166393856169671
209061154;LD2;7.37620575991572e-06
209061272;LD2;9.8912074496465e-07
209071111;LD2;1.66356155414477e-07
209071158;LD2;6.88836987625541e-06
209071172;LD2;8.34567718771947e-06
209071247;LD2;6.13885867458801e-06
209071310;LD2;3.44393727861943e-06
209071352;LD2;3.04784719836893e-06
209117391;LD2;0.000164259101984506
209117497;LD2;2.45160777343715e-06
209117516;LD2;1.50109489845913e-05
209117554;LD2;0.000850973628991339
209117565;LD2;6.20750654571147e-06
209117568;LD2;1.85743096912087e-05
209117605;LD2;4.56150285258808e-06
209131234;LD2;2.3733375832658e-08
209131326;LD2;1.34985657980603e-05
209131419;LD2;4.41725805009856e-07
209131426;LD2;2.15919156212937e-06
209167422;LD2;1.57399153923657e-05
209167424;LD2;2.09482976022924e-05
209167494;LD2;5.15607190622661e-06
209167566;LD2;2.78149274662786e-05
209167577;LD2;1.17646563991883e-08
209167632;LD2;0.000221050411863902
209171508;LD2;0.000158030678205008
209171533;LD2;2.61994250973121e-05
209171537;LD2;9.79232878295639e-06
209171541;LD2;9.44157339577552e-07
209171579;LD2;6.38194557476856e-07
209171640;LD2;3.86180173502661e-07
209171718;LD2;3.60973266464388e-07
209193816;LD2;0.0018673047933042
209193861;LD2;1.14718905209995e-05
209193863;LD2;1.77274425378299e-06
209193879;LD2;6.05867656313368e-06
209193949;LD2;2.23577119204204e-06
209193953;LD2;1.94321672601201e-05
209193980;LD2;0.00108517487536927
209194003;LD2;0.000145866908868894
209194025;LD2;2.7108664454913e-06
209194033;LD2;0.00138211203589312
209197101;LD2;7.25553034322959e-11
209197139;LD2;1.89139789697198e-08
209197148;LD2;5.31517337412694e-05
209197154;LD2;2.28198709849816e-05
209197159;LD2;9.61972251645271e-06
209197236;LD2;5.32098118428326e-06
209197286;LD2;2.30537365720729e-07
209197296;LD2;1.79377376350517e-07
209279746;LD2;5.0888623603901e-08
209279764;LD2;4.5158675884873e-06
209279789;LD2;1.05181438361881e-06
209279793;LD2;1.99119467914983e-05
209279797;LD2;6.6741061454352e-06
209279835;LD2;5.74967020850405e-07
209279844;LD2;5.25012136867188e-06
209279850;LD2;8.09491577462655e-06
209279896;LD2;2.64521268882732e-06
209279924;LD2;2.57612345113383e-06
209279964;LD2;2.1735667840805e-07
209279974;LD2;1.85421827752231e-06
209339224;LD2;0.00142760982801025
209339285;LD2;1.47128051856704e-05
209415189;LD2;3.33827794931808e-06
209415199;LD2;9.69380018809509e-08
209415286;LD2;1.17210498457096e-05
209415329;LD2;1.71848179529334e-05
209415599;LD2;1.49249346054176e-06
209415662;LD2;7.26503065796691e-06
209422827;LD2;2.02756338612099e-05
209422867;LD2;1.05496391791119e-06
209422869;LD2;2.13570477147396e-06
209423012;LD2;1.4101777465978e-05
209423036;LD2;3.80589542015373e-07
209437840;LD2;4.78610156797697e-05
209437917;LD2;0.000595949833542285
209522285;LD2;1.94084550897124e-05
209545784;LD2;3.37833895775447e-07
209545803;LD2;9.7629331930851e-07
209545805;LD2;1.04867009827877e-05
209545814;LD2;1.29871691050801e-06
209545816;LD2;1.54483211450666e-06
209545856;LD2;0.000213418415696137
209545879;LD2;1.19629019408256e-06
209545893;LD2;1.08520660556961e-06
209545919;LD2;0.000196574277623672
209545990;LD2;4.33051524760933e-06
209547925;LD2;3.38058149155997e-07
209547947;LD2;5.4578511941079e-07
209547977;LD2;6.20527061839582e-07
209548022;LD2;0.000171350182321013
209548040;LD2;0.000194306380587637
209590314;LD2;2.45058648256958e-05
209655357;LD2;0.00127007224878549
209655469;LD2;0.000757773503252898
209655557;LD2;0.00147842277507422
209655570;LD2;0.000884472816139777
209675783;LD2;9.74615245061145e-05
209675851;LD2;3.99595843765865e-07
209675925;LD2;0.00354344489071888
209675934;LD2;1.59658199035769e-05
209724787;LD2;2.01250326736937e-08
209724962;LD2;5.41759159693663e-06
209726254;LD2;3.29067130523794e-08
209732937;LD2;6.24352481199004e-07
209732978;LD2;2.49360647022419e-06
209732987;LD2;1.63289303387014e-05
209733021;LD2;5.49303444926171e-08
209733052;LD2;5.76590751030905e-05
209733065;LD2;9.44722106595081e-05
209733120;LD2;4.51624378573256e-05
209750302;LD2;1.00016100188315e-05
209750401;LD2;9.13845721760417e-05
209750478;LD2;3.61267218803424e-05
209750484;LD2;0.00147692937334823
209750496;LD2;9.13372852303184e-07
209795173;LD2;0.000207464612239356
209795183;LD2;0.000552519912781467
209795188;LD2;1.68377250312149e-06
209795201;LD2;0.0003165868495445
209795400;LD2;5.77203362695686e-05
209795417;LD2;0.000156220490991915
209811568;LD2;6.70872969834491e-05
209811571;LD2;0.00222299303021775
209811587;LD2;0.000147034635412831
209811636;LD2;6.49556499908187e-05
209811639;LD2;0.0021739009467763
209811655;LD2;0.000182041788432121
209811721;LD2;0.00475951043071123
209811734;LD2;3.78712503885661e-07
209834615;LD2;3.02378276037939e-05
209834675;LD2;2.40200883130137e-06
209834703;LD2;0.000183345698090078
209834744;LD2;3.33679582087284e-06
209834764;LD2;5.18472137784747e-07
209834806;LD2;1.03721235010587e-06
209834810;LD2;2.82276322988938e-06
209834835;LD2;8.02598622215713e-07
209834969;LD2;0.00034121370780516
209834982;LD2;0.00152874148287127
209835065;LD2;2.10731627007452e-06
209835122;LD2;2.00163154131753e-05
209839509;LD2;4.21497570125029e-05
209839652;LD2;1.85231178632751e-05
209839674;LD2;1.25664753472101e-06
209839686;LD2;3.97040729200524e-08
209839703;LD2;0.000229484109816287
209839707;LD2;8.69839790051072e-05
209851217;LD2;1.02704303231922e-05
209851278;LD2;5.91576233724693e-05
209851292;LD2;2.58757925151927e-06
209851315;LD2;2.33494534009015e-05
209851346;LD2;5.58604609389476e-05
209851360;LD2;4.2097769545707e-06
209851383;LD2;2.68293184527613e-05
209851454;LD2;2.55357646160228e-06
209851461;LD2;1.79159855827387e-06
209873008;LD2;3.92926531339404e-06
209873011;LD2;6.13705403896279e-06
209873032;LD2;3.47175791396224e-07
209873074;LD2;4.62332858425767e-06
209873095;LD2;9.22758470372505e-06
209873137;LD2;4.03511859806736e-06
209873151;LD2;4.49231613530742e-05
209873155;LD2;6.72708063771997e-05
209873191;LD2;7.67678103593008e-06
209989655;LD2;8.31367320312104e-05
209989690;LD2;0.00105944442235641
209989752;LD2;3.2390867562217e-07
209989773;LD2;3.55415727437209e-06
209989849;LD2;1.49121534433763e-06
209989907;LD2;2.11180996330209e-06
209991831;LD2;3.84187547903376e-05
209991860;LD2;2.74385244161997e-06
209991925;LD2;1.33239134791083e-06
209992000;LD2;5.94124521458176e-06
209992050;LD2;0.000906781137927976
210012502;LD2;5.23962983344379e-07
210012524;LD2;1.51972649632637e-05
210012554;LD2;5.60535513923517e-07
210012599;LD2;6.05493947436342e-05
210012617;LD2;0.000520664482878157
210038346;LD2;3.87907134826052e-06
210038417;LD2;0.000102413173715952
210038426;LD2;8.79016150119606e-07
210038435;LD2;0.000100144245927028
210038444;LD2;0.000161610569375225
210038509;LD2;6.50890047810111e-09
210038511;LD2;1.42409844007282e-06
210038577;LD2;4.22219544799332e-06
210070197;LD2;9.87509715597253e-07
210070243;LD2;1.7945256222194e-06
210070354;LD2;0.000180616950166623
210070383;LD2;0.000246060337711697
210080709;LD2;1.05312066159088e-05
210139266;LD2;9.62951210876025e-06
210139396;LD2;7.70609977911599e-07
210139443;LD2;1.55404614919391e-05
210139476;LD2;1.26081252435291e-05
210139494;LD2;3.96059840139199e-05
210168437;LD2;1.51861372054388e-05
210168455;LD2;8.38679498579327e-05
210168477;LD2;4.07993373077975e-05
210168525;LD2;0.00073893490912042
210168536;LD2;3.9934545538207e-05
210168598;LD2;2.16603644619113e-05
210168616;LD2;0.000467675471099456
210221201;LD2;7.81103023789985e-06
210221239;LD2;1.99996557279147e-06
210221256;LD2;1.88192270931833e-06
210221263;LD2;0.00059512891072463
210221285;LD2;1.27493039428689e-05
210221290;LD2;1.03285137557817e-05
210221341;LD2;3.26735008385948e-05
210221365;LD2;6.41470543093642e-06
210248600;LD2;1.00020852795767e-08
210248610;LD2;1.755013587521e-06
210248620;LD2;2.59927299950201e-06
210248660;LD2;6.42641295267639e-06
210248688;LD2;3.84647899751314e-05
210248749;LD2;3.36471426557711e-05
210248795;LD2;1.12140277515423e-06
210248820;LD2;1.03043637582779e-07
210258936;LD2;2.52436809468108e-05
210259024;LD2;4.30563298229389e-08
210259085;LD2;8.22345413272399e-07
210259127;LD2;6.68441127944199e-07
210259156;LD2;1.18144541504958e-06
210262969;LD2;1.02493549843286e-06
210331014;LD2;9.01565373145146e-06
210331054;LD2;1.83456358825198e-05
210331084;LD2;1.16574308765105e-05
210331169;LD2;1.39164159067929e-09
210331231;LD2;3.8878264847796e-07
210331266;LD2;8.0359049757727e-05
210388406;LD2;2.21753659320381e-05
210388428;LD2;2.53606666022222e-06
210388458;LD2;0.000132980956526786
210388503;LD2;0.000205694679230378
210388521;LD2;3.01302724462791e-06
210388567;LD2;0.000220108779346354
210388657;LD2;8.82532824243713e-08
210488236;LD2;1.21233897442571e-06
210488256;LD2;3.11574847389496e-09
210488324;LD2;5.33245114235226e-05
