CHG;LD;Loading
201462167;LD2;9.80537331750744e-06
201493997;LD2;0.000109563898445569
201494002;LD2;0.000116011037182685
201494030;LD2;9.846106077221e-05
201494046;LD2;8.48913454123477e-06
201494063;LD2;3.01835354254299e-05
201494113;LD2;4.11677370414532e-05
201494160;LD2;0.000153943537323445
201494176;LD2;0.000324778891073023
201494221;LD2;2.52300650514309e-05
201494242;LD2;8.3261166793172e-06
201494253;LD2;0.000175952473576023
201517399;LD2;2.11544898170335e-05
201517424;LD2;1.72468309728145e-06
201517490;LD2;2.25622470146312e-06
201517559;LD2;3.05969393359932e-05
201517598;LD2;2.9955786974361e-06
201517647;LD2;3.71825559242873e-06
201517654;LD2;1.75444765996517e-05
201571282;LD2;0.000342051425589358
201571301;LD2;2.66813581820327e-05
201571320;LD2;0.000516971339185351
201571368;LD2;3.30678198825727e-05
201571384;LD2;0.000555125917370625
201571432;LD2;3.67828283884581e-05
201571443;LD2;0.000164243021922505
201571456;LD2;1.54847379400036e-05
201571477;LD2;0.000124928445460118
201571497;LD2;4.67611432216253e-06
201631090;LD2;3.00803489635632e-05
201631134;LD2;4.29687057404496e-06
201631151;LD2;2.96993436800097e-07
201631271;LD2;0.000334483844819494
201631282;LD2;3.21335680110272e-05
201631342;LD2;4.41145597696354e-05
201643382;LD2;2.25913252367039e-06
201643490;LD2;4.14761140181954e-05
201681949;LD2;2.2162189697765e-05
201682015;LD2;0.000143533181516553
201682046;LD2;7.07165425502605e-05
201682055;LD2;1.71707062996305e-05
201682065;LD2;0.000137000429967375
201682109;LD2;6.22867478170893e-05
201682118;LD2;1.91716854340534e-05
201682128;LD2;0.000198823894469002
201682142;LD2;6.77568518190187e-09
201682198;LD2;9.04978620064233e-05
201696647;LD2;4.99294176243716e-06
201696679;LD2;8.27668253862559e-06
201696705;LD2;9.46485331979277e-05
201696740;LD2;1.09495985088773e-05
201696745;LD2;0.000130549731873747
201696787;LD2;3.03259851771511e-08
201696837;LD2;1.2255301525141e-07
201696854;LD2;3.10618541516364e-05
201696871;LD2;6.72494730168403e-06
201696888;LD2;1.51216658494771e-05
201696898;LD2;0.000103583568714044
201696903;LD2;7.49494805871108e-08
201716145;LD2;3.52521234483488e-06
201752441;LD2;0.000119024322481024
201752508;LD2;7.80804972175497e-05
201752514;LD2;3.60927306444626e-06
201752546;LD2;5.60707368039331e-05
201752564;LD2;6.19853749910845e-05
201752572;LD2;6.82502398925821e-05
201752600;LD2;7.088817952563e-05
201832123;LD2;1.05842825473994e-05
201832139;LD2;5.32565946586059e-06
201832163;LD2;5.61697900825851e-06
201832238;LD2;6.88648984037038e-05
201832251;LD2;6.4767136062823e-05
201832298;LD2;0.000208815915548264
201832305;LD2;0.000676679893667331
201832347;LD2;9.13956637160238e-09
201835420;LD2;6.38234082802414e-07
201835445;LD2;0.000100499995833644
201835508;LD2;9.63022769838083e-05
201835573;LD2;6.93761908396872e-08
201842711;LD2;7.39211376404627e-06
201842730;LD2;8.89159149941447e-05
201842736;LD2;1.40625275906357e-05
201842799;LD2;2.97018653579047e-05
201842802;LD2;0.00032916680064798
201842871;LD2;0.000122323027232863
201842910;LD2;2.651085424347e-05
201842959;LD2;2.17097058444068e-15
201842966;LD2;2.11759544605414e-05
201885947;LD2;0.00156891910788893
201885999;LD2;7.44019021757956e-05
201886198;LD2;0.000174949289896902
201930305;LD2;6.51831285351025e-06
201930322;LD2;8.42736231752637e-06
201930435;LD2;1.96867107595493e-06
201930442;LD2;1.31608341662076e-07
201930510;LD2;1.18409259702585e-06
201930548;LD2;7.25445637358495e-05
202145222;LD2;1.38063362897678e-06
202145308;LD2;5.1840585703821e-05
202145330;LD2;2.03080535429674e-06
202145333;LD2;1.7642573399361e-05
202145369;LD2;6.59892059340314e-05
202145396;LD2;1.54097030122979e-06
202145421;LD2;0.000120455213638353
202173231;LD2;4.74425130770323e-05
202173297;LD2;2.10032295099241e-06
202173360;LD2;3.66225668699117e-06
202173384;LD2;7.82353114073855e-06
202209095;LD2;1.46071942799769e-05
202209186;LD2;3.09264575516081e-05
202209255;LD2;3.64483650499715e-05
202304876;LD2;2.10631855833015e-05
202304884;LD2;0.000162323478483608
202304897;LD2;0.00049361258834493
202304908;LD2;2.04619005129957e-05
202304972;LD2;2.06367402084649e-05
202305040;LD2;0.000461992071144817
202305082;LD2;1.80213515921582e-05
202338014;LD2;4.42399661449334e-06
202338028;LD2;7.69625587263574e-05
202338042;LD2;9.57843480245976e-05
202338152;LD2;4.79463399770113e-07
202338211;LD2;6.45777630927725e-05
202338232;LD2;5.3564300835939e-06
202338265;LD2;6.20515166919314e-05
202350525;LD2;0.000253027834161227
202350530;LD2;3.49709122469906e-05
202350574;LD2;1.63717388388836e-05
202350591;LD2;3.00402275190134e-05
202350641;LD2;8.31281299704319e-06
202350664;LD2;1.37885664128979e-05
202350712;LD2;3.58115775365577e-05
202350744;LD2;0.000115101801027922
202350777;LD2;5.40169449978234e-05
202365824;LD2;1.40446369777139e-05
202365840;LD2;3.52873171532447e-05
202365872;LD2;2.27035334404584e-05
202365899;LD2;0.000141887317612945
202365954;LD2;0.000200541914116523
202366018;LD2;1.32135504720861e-05
202387529;LD2;1.36591801976521e-05
202387551;LD2;5.44886550359295e-06
202387578;LD2;5.74905995621153e-05
202387625;LD2;1.79157364848013e-05
202387638;LD2;1.11787425487313e-06
202387677;LD2;9.076315168969e-07
202387707;LD2;1.24452761309874e-05
202387753;LD2;2.44230475778132e-05
202387768;LD2;1.22303908045913e-07
202387777;LD2;7.74948616538137e-05
202398716;LD2;0.000598307822410241
202398761;LD2;2.97035392487135e-05
202398768;LD2;0.000114055051294675
202398772;LD2;0.000430515551957117
202398780;LD2;0.000149002889090685
202398787;LD2;2.09396465628116e-05
202398891;LD2;9.19197082798533e-07
202406839;LD2;1.68441499138695e-06
202406850;LD2;2.44045931252245e-05
202406871;LD2;9.84958710027059e-08
202406932;LD2;6.48365140887187e-06
202406979;LD2;2.08315848645955e-05
202407029;LD2;3.19429614836918e-05
202407046;LD2;3.10439656616796e-05
202407063;LD2;0.000102638385238693
202407090;LD2;0.000151553151845507
202407095;LD2;2.09227177186408e-06
202407385;LD2;1.25037810744554e-06
202407407;LD2;0.000140563818368688
202407428;LD2;1.38587903743782e-05
202407434;LD2;1.02478501630475e-05
202407481;LD2;1.25570494042044e-07
202407494;LD2;5.02009227761616e-06
202407563;LD2;0.0014445246499292
202407624;LD2;1.67185948494916e-06
202407633;LD2;3.94887721285439e-06
202422728;LD2;2.43130703563894e-05
202422844;LD2;2.73942781780777e-05
202422864;LD2;4.42641068194484e-06
202422867;LD2;0.000810454691905934
202462983;LD2;2.44713867439273e-07
202463060;LD2;9.43091075739169e-06
202463090;LD2;3.552196973283e-06
202463112;LD2;8.30765037745354e-06
202463126;LD2;1.10486342009078e-06
202494428;LD2;9.61332816559589e-05
202494455;LD2;0.000110474361592456
202494459;LD2;8.92494663382396e-06
202494483;LD2;1.71175178590072e-06
202494519;LD2;3.85784296473617e-06
202494563;LD2;0.000345225104785423
202494596;LD2;0.000154598846361935
202494610;LD2;5.55898388826553e-05
202494670;LD2;2.99000470585563e-05
202494680;LD2;1.78556756052771e-06
202533052;LD2;4.55177504380695e-06
202533067;LD2;0.00114295181352635
202533083;LD2;7.91586561465297e-08
202533107;LD2;8.76394705913015e-05
202533242;LD2;1.25694532157805e-05
202533248;LD2;2.61904051469503e-05
202533260;LD2;4.45691579293037e-05
202536855;LD2;5.12978244936255e-05
202536866;LD2;1.27625351908882e-05
202536887;LD2;5.91436674004402e-07
202536932;LD2;2.25073700720656e-05
202536948;LD2;2.38725632343375e-08
202536953;LD2;0.000912612205963986
202536995;LD2;0.000223026380253451
202537045;LD2;2.37891914404518e-05
202537106;LD2;2.48223792266349e-08
202551838;LD2;0.000241202208648526
202551925;LD2;0.000323459183039315
202551969;LD2;0.000118639739657519
202552007;LD2;0.001769511885729
202552030;LD2;0.000544386217904659
202552043;LD2;1.58168191753338e-05
202552064;LD2;0.000297218770173471
202552067;LD2;0.00219053591926123
202552356;LD2;1.39613039817498e-05
202552471;LD2;2.65009905058394e-05
202552548;LD2;1.83060621385206e-07
202552578;LD2;4.19663081027085e-06
202552600;LD2;2.50761281176811e-05
202552615;LD2;2.06272525972308e-05
202619841;LD2;1.31503721633906e-05
202619846;LD2;2.60186547862959e-06
202619864;LD2;3.78983230354726e-05
202619906;LD2;7.59145187642331e-06
202619959;LD2;1.22335582316956e-07
202619964;LD2;0.000175372340744611
202619967;LD2;3.69605655619226e-05
202620014;LD2;5.04777584051284e-07
202620063;LD2;3.57092095659122e-05
202620071;LD2;0.000226664368276378
202714517;LD2;3.75025399459756e-05
202714567;LD2;6.53877200769689e-06
202714607;LD2;4.38848399181917e-07
202714624;LD2;6.31967403759914e-06
202714628;LD2;1.70269747203877e-05
202819475;LD2;5.94047523546545e-07
202819482;LD2;2.13811700247313e-06
202819500;LD2;7.77786400417764e-06
202819603;LD2;6.80575527506118e-05
202819611;LD2;3.19356997217652e-05
202819650;LD2;9.97631549385289e-05
202819674;LD2;0.00056341934568936
202819677;LD2;6.6942115238488e-05
202819685;LD2;3.80659913586553e-05
202819691;LD2;0.000274934750713189
202828713;LD2;0.00010362424375289
202828760;LD2;1.35358687004124e-05
202828765;LD2;1.42165612168434e-06
202828819;LD2;5.86706667434866e-05
202828842;LD2;0.000159469775705613
202828860;LD2;2.7071119586635e-08
202828902;LD2;0.00023162819917566
202828908;LD2;1.46383763752153e-05
202828923;LD2;4.32267975891684e-05
202828929;LD2;2.35226827319637e-07
202828938;LD2;0.000150669610780949
202828944;LD2;4.25731804922652e-05
202828956;LD2;1.74931110115242e-05
202870168;LD2;3.36194821503243e-06
202870247;LD2;0.000291263671076804
202870284;LD2;0.000341939150871651
202870304;LD2;2.85389367595797e-05
202880703;LD2;2.87300123749438e-05
202880769;LD2;0.000219904371264715
202880832;LD2;0.000238875594745939
202880880;LD2;0.000184775534384842
202880902;LD2;2.63438784475122e-05
202895189;LD2;0.000407719667816557
202895192;LD2;4.09819147723045e-06
202895328;LD2;1.41832929215768e-05
202895331;LD2;0.00011648427689667
202912771;LD2;0.000827332174434529
202912780;LD2;0.000499030929539027
202912786;LD2;3.97016980526331e-07
202912825;LD2;3.8585278201199e-07
202912830;LD2;9.32600303379227e-06
202912890;LD2;0.000245131261287433
202912903;LD2;0.000465293221493523
202912946;LD2;1.90190358501893e-05
202912958;LD2;9.67289491282893e-05
202912990;LD2;7.01699417869289e-05
202912997;LD2;1.25846517322012e-07
202913011;LD2;0.000103958441234763
203039786;LD2;0.000121768043546662
203039808;LD2;8.64451319241841e-08
203039829;LD2;8.50095021731305e-06
203039835;LD2;2.71299009141924e-05
203039895;LD2;9.48398522923103e-06
203039934;LD2;4.82543778334162e-07
203039994;LD2;2.24674697458237e-05
203040010;LD2;0.000212483839656829
203040025;LD2;2.08715812721434e-06
203040028;LD2;6.92545512643706e-05
203040034;LD2;5.91682345339185e-05
203077039;LD2;0.000891396191784983
203077067;LD2;1.82343455475824e-08
203077095;LD2;3.59339244018022e-06
203077181;LD2;2.48941540242516e-08
203077203;LD2;6.81107921268085e-06
203077206;LD2;2.03263262457931e-05
203077242;LD2;0.000274045932434643
203077269;LD2;0.000162854952448889
203087384;LD2;2.63910393617158e-05
203087583;LD2;1.13749159069024e-05
203102619;LD2;1.31967482524249e-05
203102628;LD2;9.19193331390593e-06
203102637;LD2;1.12936873103739e-06
203102660;LD2;0.000386246862800054
203102682;LD2;2.08456127606095e-05
203102687;LD2;2.8307101784471e-05
203102699;LD2;5.08296675522751e-05
203102747;LD2;1.0911724020303e-07
203102760;LD2;3.56292035720969e-06
203102790;LD2;1.82846315489154e-06
203102847;LD2;3.48932979891185e-05
203102854;LD2;4.42103786068588e-06
203102868;LD2;0.000222038684511863
203166252;LD2;0.000129267906191062
203166273;LD2;0.000115272711023322
203166297;LD2;3.13178185692487e-06
203166301;LD2;2.26237781359371e-05
203166319;LD2;9.92630006492884e-05
203166334;LD2;5.50916474606475e-05
203166357;LD2;0.000100252314276843
203166366;LD2;7.41241989068431e-05
203166405;LD2;0.000107780401867931
203166414;LD2;7.92519512693506e-05
203166477;LD2;1.5188535452702e-05
203176325;LD2;3.06759930822019e-05
203176365;LD2;2.84919991596303e-05
203176440;LD2;1.0888567581362e-05
203176517;LD2;2.40476540344422e-05
203176547;LD2;2.06779969950449e-07
203188045;LD2;0.000135645026797229
203188072;LD2;5.45463308035488e-09
203188150;LD2;5.12705248824119e-05
203188190;LD2;6.16799046325408e-07
203188223;LD2;0.000255753955390868
203218206;LD2;0.000517932365581384
203218302;LD2;1.05499970685215e-05
203218309;LD2;3.31484341731158e-08
203218316;LD2;1.46360460753966e-05
203218421;LD2;0.000213478733017975
203218427;LD2;2.36083614452374e-07
203218432;LD2;2.49323518395314e-05
203218452;LD2;0.000651733227436249
203218464;LD2;2.02317536294374e-06
203222559;LD2;4.10840530532153e-05
203222615;LD2;1.9426353642595e-05
203222701;LD2;7.26249925381109e-05
203222762;LD2;0.000280081290171959
203222789;LD2;1.39499505241359e-05
203242962;LD2;3.6979538662125e-05
203242981;LD2;6.54186165531876e-05
203242988;LD2;1.82754368593526e-06
203242992;LD2;2.65453641313898e-05
203242999;LD2;0.000195829476910176
203243040;LD2;0.000272497557384101
203243061;LD2;7.41882812814489e-05
203243116;LD2;0.000249839792225014
203243121;LD2;3.10868271867924e-05
203243137;LD2;0.000135693109832978
203243182;LD2;2.29105578886503e-05
203243203;LD2;9.72320182121563e-06
203247048;LD2;0.000103475719517998
203247073;LD2;3.94336827113118e-06
203247247;LD2;1.84024566829023e-05
203247296;LD2;0.000399908953247236
203247303;LD2;5.51152055516636e-06
203254701;LD2;0.000183795588029558
203254776;LD2;1.17139635969061e-07
203254883;LD2;1.32308320841526e-05
203254905;LD2;1.74458101795087e-05
203254920;LD2;0.00129956074149352
203349629;LD2;6.05976521843535e-05
203349704;LD2;1.00363675928682e-06
203349847;LD2;2.09223533043282e-05
203395811;LD2;1.4050783777979e-05
203417955;LD2;2.54819492551012e-05
203418024;LD2;2.71021552077768e-05
203418119;LD2;7.10259219029664e-06
203476205;LD2;4.18733243908281e-05
203476284;LD2;8.90339634558179e-05
203476301;LD2;7.10108882059293e-06
203476313;LD2;4.798124909718e-05
203480149;LD2;2.39406885723931e-05
203480189;LD2;3.52687798731637e-07
203480264;LD2;6.02933440120102e-06
203480341;LD2;1.15958034152827e-06
203480371;LD2;9.33816169410964e-08
203480393;LD2;6.21276965911898e-05
203480408;LD2;3.27643380213613e-05
203482590;LD2;0.000186746794853099
203482594;LD2;1.28295747510176e-05
203482609;LD2;1.0505324294267e-05
203482643;LD2;3.85780724810167e-06
203482650;LD2;0.000504792086046167
203482706;LD2;0.000349470704936003
203482769;LD2;0.000356109662296243
203482783;LD2;4.44411352192968e-05
203539720;LD2;1.02087313975849e-06
203539811;LD2;1.75359465022854e-05
203539880;LD2;0.000207864416848972
203539919;LD2;3.31849191378e-06
203539968;LD2;4.17261172788386e-05
203539975;LD2;5.18020367491035e-05
203651625;LD2;2.49776342761787e-05
203651732;LD2;5.34206333032862e-06
203651768;LD2;3.42215605439901e-05
203667552;LD2;8.5533629041297e-05
203667608;LD2;3.30393337948888e-05
203667694;LD2;0.000460715441585312
203667782;LD2;0.000159848628453424
203704872;LD2;1.5183816019677e-06
203704919;LD2;4.78805049393526e-06
203704999;LD2;2.41424263148428e-05
203705023;LD2;3.08174207386832e-05
203705050;LD2;0.000200231087446804
203705071;LD2;0.000129033124452767
203724955;LD2;4.9895552541858e-05
203724977;LD2;0.00010739800277307
203725051;LD2;5.99964510649359e-06
203725064;LD2;6.85795507170406e-06
203725098;LD2;0.00241234964801672
203725133;LD2;0.000149701813397837
203725141;LD2;8.42857773707963e-05
203725172;LD2;0.000241023417974126
203725178;LD2;0.000201357454936867
203725187;LD2;0.000134565683989882
203745079;LD2;5.12798996170941e-05
203745128;LD2;9.95728019050531e-07
203745236;LD2;0.00012069148725894
203745239;LD2;0.000117820153324686
203745275;LD2;0.000620190408120158
203849291;LD2;0.000137903082768582
203849345;LD2;1.89188169283951e-05
203849479;LD2;3.7505887757624e-05
203849496;LD2;4.76474499840096e-05
203914806;LD2;5.3163051750177e-06
203914998;LD2;1.05918600897636e-05
203915028;LD2;3.56005559888181e-06
203915050;LD2;5.34276261350338e-06
203915064;LD2;1.17504598289543e-06
203924344;LD2;6.74927195514467e-05
203924376;LD2;3.55880188592199e-06
203924423;LD2;9.02823438109734e-07
203924503;LD2;2.55351346889374e-05
203924527;LD2;0.000122691821281407
203924554;LD2;2.64468085903339e-06
203924575;LD2;5.42217783112508e-05
203958902;LD2;3.22563442719482e-06
203958905;LD2;0.000883230810878112
204023352;LD2;4.69325918510974e-05
204023384;LD2;2.24953899933656e-05
204023535;LD2;7.05631862970929e-06
204023562;LD2;5.37309386256083e-05
204023583;LD2;0.000110881940871282
204051901;LD2;0.000350271582146143
204051922;LD2;1.17514107284917e-05
204051934;LD2;0.000661843849273021
204051942;LD2;1.2237035919119e-05
204051955;LD2;8.86748382162363e-05
204051966;LD2;0.000147398182088444
204051972;LD2;2.33113789833627e-06
204052037;LD2;0.000391830453002741
204052087;LD2;9.60409640594255e-05
204052104;LD2;2.33673057168158e-05
204052148;LD2;0.000215674665911445
204065272;LD2;2.57133281608006e-06
204065358;LD2;2.16912723962053e-05
204065380;LD2;7.22945350164644e-05
204065446;LD2;6.18868588732582e-05
204074742;LD2;6.11113498980578e-05
204074749;LD2;0.000175855146246823
204074770;LD2;6.72398263721723e-05
204074790;LD2;6.04518245010845e-05
204074803;LD2;8.54794457343956e-05
204074814;LD2;8.6312353770124e-07
204074857;LD2;5.68872692037669e-06
204074878;LD2;7.64729229078022e-07
204074921;LD2;3.18591758723433e-06
204074946;LD2;0.000973795958673748
204074964;LD2;0.000168229115379423
204075314;LD2;9.39286996999001e-07
204075380;LD2;2.65115271127665e-06
204075449;LD2;0.000365822148350172
204075488;LD2;4.98706744833647e-07
204075544;LD2;5.21712933339924e-07
204086760;LD2;9.38073955778281e-07
204086868;LD2;4.82165405821575e-05
204086871;LD2;2.64086388057517e-05
204086907;LD2;2.02177913569339e-05
204086934;LD2;4.85609595639781e-05
204086959;LD2;0.00103275259579769
204128921;LD2;1.99804964892514e-05
204128945;LD2;9.6962930438435e-05
204128999;LD2;5.78824584526626e-06
204129034;LD2;0.00113060203822413
204163958;LD2;1.47173330595357e-06
204163965;LD2;2.19224447562314e-05
204163986;LD2;0.000107169833944136
204164006;LD2;3.38111683675175e-06
204164019;LD2;8.72134057042267e-05
204164030;LD2;4.23753925886293e-06
204164101;LD2;8.35757922630093e-07
204164151;LD2;1.48262789519453e-06
204164168;LD2;1.23476230912247e-05
204164185;LD2;0.000370449444442718
204164212;LD2;3.79069341808287e-05
204164217;LD2;2.76447960982373e-06
204237992;LD2;4.89938389116587e-06
204238139;LD2;3.10659257547706e-05
204238166;LD2;0.000274572826087463
204238191;LD2;8.63996840674017e-06
204351906;LD2;0.000278828730843796
204351914;LD2;4.53699057495503e-05
204351918;LD2;5.96573542337598e-05
204351924;LD2;2.78253526523187e-06
204351948;LD2;1.10183484045588e-06
204351953;LD2;8.3174001699206e-06
204351958;LD2;5.07524634645461e-06
204352050;LD2;4.84136099978955e-05
204352061;LD2;2.28057601243591e-05
204352065;LD2;3.81606844475303e-05
204352108;LD2;8.25440425639002e-06
204352120;LD2;1.8396635650941e-07
204352163;LD2;1.12877554828232e-05
204352168;LD2;9.31318579917091e-06
204425102;LD2;1.30275249166959e-07
204425129;LD2;1.56268813661805e-06
204425153;LD2;8.87384448579565e-05
204425233;LD2;5.41887947506022e-05
204425280;LD2;0.00022090826018232
204569574;LD2;1.56498859841688e-06
204569592;LD2;0.000175297452277977
204569621;LD2;0.00013249924018318
204569736;LD2;5.44301800823864e-05
204569741;LD2;9.19739490760407e-05
204569761;LD2;0.000135302936802953
204569766;LD2;0.00037682236030288
204593989;LD2;2.57620165986717e-05
204593995;LD2;3.06718173681018e-05
204594019;LD2;1.13379482071689e-05
204594052;LD2;2.72435696763401e-06
204594085;LD2;7.854427774312e-05
204627718;LD2;2.15483629624519e-06
204627732;LD2;0.00141710871165461
204627850;LD2;0.00138939881500383
204627979;LD2;2.46841903540452e-05
204656003;LD2;7.7382929315766e-06
204656006;LD2;0.00010758501862481
204656027;LD2;0.000241756174230249
204656145;LD2;5.38923686095875e-05
204656201;LD2;5.15795368762114e-06
204656232;LD2;4.20706744863201e-06
204706592;LD2;3.25554750324667e-05
204706606;LD2;2.24721682599749e-06
204706617;LD2;5.15976763181699e-05
204706628;LD2;4.60784335574579e-07
204706658;LD2;1.62340777406905e-05
204706735;LD2;9.36515854002661e-06
204706789;LD2;5.82038806375773e-05
204712848;LD2;2.54257391671009e-07
204712997;LD2;2.6305326618245e-05
204713026;LD2;5.51670246411656e-06
204713072;LD2;3.16990629153593e-05
204713078;LD2;6.66164510241308e-05
204713103;LD2;4.62370947883434e-07
204743614;LD2;2.77788790831107e-05
204743665;LD2;2.09384892079079e-05
204743707;LD2;2.0665218214868e-05
204743719;LD2;6.5941988290489e-06
204743745;LD2;1.78637056853973e-05
204743792;LD2;4.45511043253873e-05
204743827;LD2;1.16684309567648e-05
204777145;LD2;0.000102875686227211
204777218;LD2;0.000278358142425373
204782222;LD2;4.78782514643759e-05
204782266;LD2;5.40349707368512e-05
204782393;LD2;7.35201551446359e-06
204782397;LD2;9.68694534107811e-07
204782466;LD2;1.37819666758171e-06
204782472;LD2;1.92490359534783e-06
204822196;LD2;3.89372546971508e-05
204822224;LD2;0.00117828051112013
204822240;LD2;2.29374607649193e-05
204822257;LD2;3.51758503136765e-05
204822372;LD2;5.42855650250256e-07
204822378;LD2;2.55825005132083e-07
204822389;LD2;0.000154809317840891
204822423;LD2;7.09347043225233e-05
204822443;LD2;1.24084005452394e-05
204951438;LD2;3.33111323343884e-05
204951590;LD2;5.02106830794826e-05
204951657;LD2;2.67344453140973e-06
204958201;LD2;2.87399116558427e-05
204958315;LD2;2.0845565600314e-07
204958327;LD2;5.82397194551553e-06
204958353;LD2;0.000517665221490981
204958400;LD2;2.13240138571314e-05
204958435;LD2;3.10944137928097e-05
204984576;LD2;0.000261414130700717
204984595;LD2;9.11327160758038e-07
204984599;LD2;0.000572837334258313
204984722;LD2;3.33825705207627e-07
204984737;LD2;6.26177174527656e-05
204984780;LD2;6.63286764991314e-06
204984835;LD2;0.000648896562677688
204987080;LD2;0.000343418150815685
204987188;LD2;3.19227011424386e-05
204987191;LD2;2.88756057582615e-06
204987227;LD2;0.000485019075131606
204996827;LD2;0.000759355353555426
204996961;LD2;0.000650913462645092
205001019;LD2;5.7595549808648e-06
205001031;LD2;8.83783081275418e-05
205001104;LD2;8.77612195043206e-05
205006067;LD2;7.91844428792784e-05
205006118;LD2;1.85077472863004e-07
205006199;LD2;1.41254785259516e-05
205006235;LD2;0.000233181541973875
205006242;LD2;2.23340406464748e-05
205006266;LD2;1.15486327112858e-08
205006280;LD2;2.46873556735654e-08
205006289;LD2;3.09810776541466e-06
205006301;LD2;0.000105603381510166
205006318;LD2;0.000246046260089442
205006322;LD2;0.000195729325106621
205006327;LD2;1.12929484958225e-05
205034093;LD2;3.98144799045008e-06
205034134;LD2;1.31125038805182e-05
205034158;LD2;1.63389736788924e-06
205034201;LD2;0.000164841178294904
205034279;LD2;8.47648809515541e-05
205034313;LD2;9.69476281400528e-06
205034340;LD2;0.000418697153124935
205038178;LD2;8.36108120102946e-05
205038219;LD2;4.54484674002514e-05
205038238;LD2;0.000196618051717804
205038301;LD2;0.000224355352487197
205038352;LD2;2.35711163940561e-07
205038386;LD2;1.17164381805449e-07
205038408;LD2;4.25300920191113e-05
205048237;LD2;6.7385324857978e-07
205048258;LD2;6.68403710008844e-06
205048278;LD2;2.72214094524561e-05
205048291;LD2;3.36901535393194e-06
205048302;LD2;1.59227980271031e-05
205048308;LD2;2.54202676482206e-05
205048373;LD2;4.65730557860169e-07
205048440;LD2;9.95429655031924e-06
205048457;LD2;1.04820291158331e-06
205048474;LD2;9.14120123591929e-05
205048484;LD2;1.63872916882171e-05
205128811;LD2;6.77124808250773e-05
205128852;LD2;4.64393875976521e-06
205128902;LD2;0.000218952980553752
205128938;LD2;0.000158106570558571
205174166;LD2;1.76670449367537e-05
205174173;LD2;7.76931554709221e-06
205174206;LD2;1.17400746367759e-05
205174281;LD2;3.24695420847445e-06
205174358;LD2;8.02144799853107e-07
205174388;LD2;5.08330688326149e-05
205174425;LD2;2.3291158465802e-05
205188878;LD2;0.000176265225793328
205188929;LD2;0.000125646660105238
205188972;LD2;4.98978657303628e-05
205189056;LD2;0.000141030534107798
205217694;LD2;3.1731719602735e-06
205217709;LD2;0.000847137286064041
205217725;LD2;3.76688428782644e-07
205217749;LD2;0.000251369200412603
205217824;LD2;0.000119322193637943
205217837;LD2;6.63276709486363e-05
205217884;LD2;0.000168988107710102
205217891;LD2;2.14377798911824e-05
205217933;LD2;1.25759555973577e-07
205337958;LD2;3.043013209599e-06
205337971;LD2;4.34542589408143e-06
205337982;LD2;2.03828555259468e-05
205338025;LD2;0.000114147779242957
205338053;LD2;2.54881763921206e-07
205338103;LD2;1.81307073500373e-05
205338120;LD2;2.13529045636659e-06
205338137;LD2;0.000217042104861102
205453782;LD2;4.57798113230475e-05
205453822;LD2;5.85303104770317e-14
205453897;LD2;5.69734850665123e-06
205453974;LD2;7.89994563799891e-07
205454041;LD2;3.51427446262342e-05
205477767;LD2;1.95816283292165e-05
205477817;LD2;9.80821034885908e-05
205477862;LD2;0.000149393629158034
205477927;LD2;3.76819434132698e-05
205477933;LD2;3.60067693616668e-08
205477975;LD2;8.97118796181292e-06
205480158;LD2;9.98601655108903e-06
205480195;LD2;3.51423588496834e-05
205480243;LD2;1.1213320800084e-05
205480275;LD2;9.9787231305482e-09
205480284;LD2;5.17291258253196e-07
205480297;LD2;0.00016336094718496
205480319;LD2;4.94566669918157e-05
205480349;LD2;9.95762889285477e-06
205480355;LD2;9.74263904329924e-05
205480379;LD2;7.35140499544376e-05
205480410;LD2;4.31093613470691e-07
205480419;LD2;3.78359945098498e-06
205483207;LD2;9.22119168402465e-06
205483226;LD2;3.77774448183398e-08
205483302;LD2;0.000179251797680646
205483320;LD2;1.82071323555055e-06
205483371;LD2;3.46989650155635e-05
205506276;LD2;0.000260627541700036
205506320;LD2;9.74091696953443e-08
205506387;LD2;0.000191969631140312
205506458;LD2;7.72889147422119e-06
205506469;LD2;6.5537339255828e-05
205506482;LD2;2.995846099866e-05
205506490;LD2;2.64759743914057e-05
205506523;LD2;1.89686820766051e-05
205525044;LD2;4.47140674132674e-05
205525072;LD2;2.46030850717469e-06
205525088;LD2;4.21441595833006e-09
205525226;LD2;5.79810108594343e-05
205525237;LD2;1.23587205884794e-05
205525250;LD2;1.30991721464668e-05
205525258;LD2;2.10732062436813e-07
205525291;LD2;9.78935784006813e-06
205545992;LD2;3.08049937005027e-09
205546016;LD2;7.35606521050337e-05
205546033;LD2;3.44963981943051e-05
205546052;LD2;3.45224833833375e-06
205546063;LD2;0.000142193254333421
205546084;LD2;5.06836731117569e-07
205546133;LD2;1.47235001965048e-07
205546183;LD2;2.45336150929268e-05
205546200;LD2;0.00028219947613949
205546217;LD2;1.12950189935426e-05
205546244;LD2;8.75599355677869e-05
205599296;LD2;0.000200209062462282
205599352;LD2;9.11799764340467e-06
205599460;LD2;1.17206998780987e-09
205599499;LD2;6.51775352230801e-05
205599551;LD2;3.04430278668293e-06
205616163;LD2;4.89507409147904e-05
205616187;LD2;0.000182462198667647
205616401;LD2;0.000103344292238666
205616415;LD2;8.14673533585881e-06
205651248;LD2;3.79962959010582e-05
