CHG;LD;Loading
328781987;LD2;1.5573355291527e-05
328782111;LD2;2.44441766928178e-05
328782132;LD2;0.000166385254824922
328782138;LD2;0.000123378005964719
329249005;LD2;1.26451771113301e-05
329249038;LD2;1.08573826057546e-05
329249068;LD2;3.23559915641393e-05
329249077;LD2;2.74460053461935e-08
329249107;LD2;2.95804067787094e-05
329249122;LD2;7.97614622451193e-08
329249218;LD2;3.66476413805533e-06
329249227;LD2;2.32611328752902e-06
329249245;LD2;5.15600336612147e-05
329249305;LD2;4.36095837473961e-05
330668723;LD2;0.000245060522602655
330668807;LD2;4.83796753675982e-06
330668903;LD2;1.83997853396565e-05
330668912;LD2;5.76309184580955e-05
330668924;LD2;2.86161853108909e-06
330668930;LD2;2.96063629326147e-06
330668990;LD2;1.97699774770446e-06
331182090;LD2;6.72842616767555e-09
331182093;LD2;4.90531544577359e-06
331182120;LD2;1.40566747591925e-05
331182308;LD2;2.48890471483952e-05
331182341;LD2;0.000104270213969262
331182365;LD2;0.000107653121040189
331182395;LD2;1.24085986347435e-05
331182405;LD2;0.000138523842150374
333623251;LD2;2.50938272241929e-05
333623311;LD2;1.87008567239197e-05
333623316;LD2;8.28566977221046e-07
333623329;LD2;0.000643701407781893
333623338;LD2;4.58518535637857e-06
333623434;LD2;1.51709500437647e-06
333623449;LD2;0.000170064345502627
333623479;LD2;0.000739086499791497
333623488;LD2;2.50161221252082e-05
333623518;LD2;9.01515483606644e-05
333623551;LD2;2.21772098089522e-06
335778758;LD2;7.85592642362355e-06
335778818;LD2;9.86972803216515e-06
335778986;LD2;0.000203039126173659
335778995;LD2;4.09287820540658e-05
335779058;LD2;4.14210806757868e-06
335914660;LD2;6.81208264366562e-06
335914720;LD2;9.34653959846271e-06
335914843;LD2;4.76971651926625e-05
335914858;LD2;6.13003152219153e-07
335914888;LD2;4.67782011155959e-06
335914927;LD2;0.000108248002785198
335914960;LD2;0.000688443834182203
337763761;LD2;0.000167352815358967
337763763;LD2;0.000183931118818166
337763821;LD2;2.63970957003809e-05
337763823;LD2;0.000108292943791094
337763826;LD2;0.000382800241511627
337763829;LD2;6.14646256212632e-05
337763839;LD2;1.68854170789632e-05
337763848;LD2;4.95064972552249e-05
337763850;LD2;3.52516301577657e-07
337763944;LD2;0.000140265752914392
337763946;LD2;7.26110913607164e-05
337763959;LD2;4.33326917249934e-05
337763989;LD2;0.000118787940902636
337764061;LD2;0.000296731028250971
342795050;LD2;7.59865557804712e-08
342795081;LD2;2.52751889945247e-08
342795088;LD2;5.49289058241468e-08
342795091;LD2;5.42769059583196e-08
342795115;LD2;5.28985815040999e-08
342795131;LD2;4.33347546162752e-06
342795150;LD2;6.30218228502582e-08
342795340;LD2;6.12500144435319e-07
342795406;LD2;2.69961493506951e-06
343019047;LD2;3.47729707293329e-06
343019131;LD2;3.77169656273499e-05
343019227;LD2;2.91107945411803e-07
343019236;LD2;7.63453549814374e-07
343019248;LD2;2.42489700062089e-06
343019254;LD2;1.51755511270464e-05
343019314;LD2;1.76868902006064e-06
345029939;LD2;1.06526391343796e-05
345029972;LD2;1.26062433447735e-05
345030002;LD2;0.000153806457001455
345030011;LD2;8.70845831704982e-05
345030041;LD2;8.75374955340891e-06
345030056;LD2;5.13952707728782e-09
345030152;LD2;4.78654907756879e-06
345030161;LD2;0.000143233369691798
345030174;LD2;3.16017341286845e-05
345030179;LD2;2.39096936317755e-08
345030239;LD2;7.02182217524736e-05
345526751;LD2;6.89659242112879e-05
345526811;LD2;7.15715564176783e-08
345526816;LD2;0.00011898545338993
345526829;LD2;7.53127209449787e-05
345526934;LD2;5.81384284021862e-08
345526949;LD2;4.25962909119958e-05
345526979;LD2;7.61039213553278e-05
345526988;LD2;6.1856642661426e-05
345527018;LD2;1.80743057394627e-05
345527051;LD2;2.0231320735724e-05
345589872;LD2;2.7176082218554e-06
345589932;LD2;1.65165570439907e-05
345589937;LD2;2.05350833332799e-06
345590055;LD2;0.000134224635236594
345590070;LD2;7.78093601113739e-06
345590100;LD2;5.05557299476902e-05
345590109;LD2;2.80395975004184e-05
345590139;LD2;8.65409116311687e-05
345590172;LD2;3.62172484242775e-06
347313218;LD2;0.000119921032932784
347313245;LD2;2.1218337419694e-06
347313251;LD2;0.000336024493292054
347313281;LD2;4.22340440058216e-05
347313308;LD2;0.000710413908340395
347313317;LD2;0.000542858223254132
347313335;LD2;4.44998410177155e-07
347313431;LD2;5.41650407183033e-05
347313435;LD2;0.000887809636930618
347313452;LD2;5.64802180017854e-06
347313458;LD2;0.000821153255889883
353678156;LD2;5.31395683828859e-05
353678189;LD2;8.01281794732458e-08
353678219;LD2;2.72934885966755e-05
353678228;LD2;2.51285851919219e-06
353678258;LD2;9.63948924858457e-05
353678273;LD2;0.000297429042173765
353678369;LD2;1.73616660855665e-05
353678378;LD2;4.55834715573893e-05
353678391;LD2;8.42228758624747e-06
353678396;LD2;1.40607664661355e-06
353678456;LD2;3.59361990085402e-06
356117438;LD2;2.96028352229902e-05
356117503;LD2;3.33885450243369e-06
356117516;LD2;4.22957377780284e-05
356117525;LD2;3.80967353648909e-06
356117621;LD2;1.28577759877102e-05
356117636;LD2;7.37249364575013e-06
356117666;LD2;9.4143620385324e-06
356117675;LD2;6.72015654466244e-06
356117705;LD2;1.47383709907209e-05
356117738;LD2;2.00583704395567e-05
357577356;LD2;8.12818584899894e-06
357577416;LD2;0.000205604765637715
357577422;LD2;0.000122542769831286
357577434;LD2;9.28356448033505e-05
357577443;LD2;7.62480308214287e-06
357577539;LD2;0.000319576666260576
357577593;LD2;5.73424017743189e-08
357577623;LD2;9.50671099761818e-05
358492626;LD2;9.66637306905406e-07
358492675;LD2;0.000119360132601409
358492680;LD2;0.000319648081148734
358492716;LD2;1.72548911940691e-06
358492756;LD2;0.000198991449219158
358492767;LD2;0.000577654408211879
358492778;LD2;1.18420720988896e-05
358492796;LD2;1.01663349926092e-05
358492806;LD2;0.000527587545578975
358492817;LD2;0.000417801287142894
358981143;LD2;0.000399030319045753
358981176;LD2;1.73854424440321e-05
358981206;LD2;1.42662200707038e-05
358981245;LD2;2.16704889591226e-05
358981260;LD2;2.5180112171943e-06
358981355;LD2;0.000179085795265241
358981364;LD2;0.000240253479262522
358981377;LD2;5.3560476579884e-06
358981382;LD2;5.87972070033777e-06
358981442;LD2;5.82242226962178e-08
364064195;LD2;3.9889293408732e-05
364064228;LD2;3.2751578246051e-08
364064267;LD2;0.000174163954090061
364064297;LD2;3.09207808954687e-05
364064312;LD2;1.62657836407265e-08
364064408;LD2;4.44971539734812e-06
364064417;LD2;2.68889384049769e-06
364064430;LD2;8.23027545821967e-07
364064435;LD2;2.94310024508999e-06
364064495;LD2;4.64822123335391e-05
364860750;LD2;1.02354172155289e-05
364860834;LD2;7.94660121770149e-05
364860951;LD2;5.27110573068727e-07
364860957;LD2;0.000444562932587162
364861017;LD2;3.08356156846066e-08
368929837;LD2;0.000631138768810509
368929867;LD2;2.4954010616799e-05
368929921;LD2;9.35488404632355e-05
368930017;LD2;8.05377945097315e-09
368930026;LD2;9.27417552429604e-05
368930038;LD2;0.00010384463105853
368930044;LD2;3.53147168834569e-05
368930104;LD2;1.60846339977953e-05
370651212;LD2;7.83564438656927e-05
370651218;LD2;3.18361071361137e-05
370651230;LD2;2.10780141687413e-05
370651239;LD2;1.5257717966031e-05
370651335;LD2;4.13275946286241e-07
370651389;LD2;2.7594952716719e-07
370651419;LD2;1.44992389776752e-08
372042809;LD2;0.000493169825354596
372042842;LD2;8.76482970011377e-06
372042872;LD2;5.23341872543475e-06
372042881;LD2;1.90445775776172e-05
372042911;LD2;0.00012038751702224
372042926;LD2;4.41825402509194e-05
372043022;LD2;2.75337472236268e-05
372043031;LD2;0.000154720373527189
372043044;LD2;1.06510724485357e-05
372043049;LD2;5.26039359809674e-05
372043109;LD2;1.19890504936203e-05
373569857;LD2;6.22360340541207e-05
373569890;LD2;3.27888036026082e-05
373569920;LD2;3.16228562817765e-05
373569929;LD2;2.65469204700783e-06
373569959;LD2;3.67563873654908e-05
373569974;LD2;8.47566977504875e-05
373570070;LD2;9.80537630225529e-05
373570079;LD2;4.49468240709017e-05
373570092;LD2;1.64550552771435e-06
373570097;LD2;7.15780023295648e-07
373570157;LD2;1.53976303680202e-05
377401534;LD2;0.000682803431919157
377533749;LD2;2.01851393261946e-05
377533782;LD2;1.43046637069348e-07
377533812;LD2;3.98218031495098e-06
377533821;LD2;1.25745191386363e-07
377533851;LD2;9.72891267677976e-05
377533866;LD2;5.77055977718855e-05
377533962;LD2;8.92417202426026e-06
377533971;LD2;2.08521446644643e-05
377533984;LD2;8.80794867177378e-05
377533989;LD2;7.5619535912111e-06
377534049;LD2;8.50036133406266e-06
378244862;LD2;1.70685796758251e-07
378244871;LD2;4.4681902119225e-06
378244895;LD2;5.66576402799155e-05
378244925;LD2;1.05695446192548e-05
378244934;LD2;4.18927812042301e-09
378244964;LD2;4.76832827132452e-06
378244979;LD2;0.000104126752122802
378245075;LD2;3.09313042539679e-05
378245084;LD2;8.80070200332138e-05
378245097;LD2;2.08836517827246e-06
378245102;LD2;2.86996127292433e-05
378245162;LD2;0.000305503710882931
385484823;LD2;8.22152759525317e-05
385484907;LD2;0.000326562502257007
385759088;LD2;9.23794046040443e-06
385759148;LD2;8.26793829432016e-05
385759153;LD2;4.23046848260452e-06
385759166;LD2;0.000159632700864071
385759175;LD2;2.74533735116236e-06
385759271;LD2;6.36693538354195e-05
385759286;LD2;3.84963791256434e-05
385759316;LD2;4.90401163819997e-07
385759325;LD2;9.53009956144938e-07
385759355;LD2;2.40373323658479e-06
385759388;LD2;4.17406045462573e-05
389319936;LD2;2.77168626598941e-08
389319967;LD2;7.24280621706801e-08
389319969;LD2;2.72523883307354e-06
389319997;LD2;9.98120877014237e-06
389319999;LD2;8.57172402455515e-06
389320008;LD2;5.33635156343944e-09
389320038;LD2;8.5720902662112e-06
389320051;LD2;3.10857464140754e-05
389320053;LD2;2.01842580756791e-06
389320147;LD2;2.95265743822625e-05
389320149;LD2;6.56540197224212e-06
389320156;LD2;6.55923848389592e-06
389320158;LD2;6.38822235594636e-07
389320168;LD2;6.72759177467392e-08
389320171;LD2;8.24923974155719e-06
389320174;LD2;5.08725959715467e-05
389320176;LD2;8.55557632344654e-06
389320234;LD2;1.22498487243597e-05
389320236;LD2;5.82942767695014e-06
393949623;LD2;3.24504235344469e-05
393949656;LD2;3.56767649469771e-07
393949686;LD2;1.04519065561912e-07
393949695;LD2;1.11749950763597e-07
393949725;LD2;5.43186091340125e-06
393949740;LD2;1.69147846093894e-06
393949836;LD2;4.33905139889172e-06
393949845;LD2;5.90028440498989e-08
393949858;LD2;2.92038429496474e-06
393949863;LD2;1.23826287319737e-05
393949923;LD2;7.58766733735509e-06
395246973;LD2;4.9750300476063e-05
395247006;LD2;2.032567416188e-05
395247036;LD2;2.64691080140087e-07
395247045;LD2;2.0076794803642e-05
395247075;LD2;9.08282857050543e-06
395247090;LD2;3.96492951492443e-09
395247186;LD2;8.1675047323257e-06
395247195;LD2;1.13404226161696e-07
395247208;LD2;0.000153782751936254
395247213;LD2;1.17204958311808e-05
395247273;LD2;4.22579550122594e-05
400675622;LD2;1.63447975839864e-05
400675682;LD2;6.9961450397809e-06
400675687;LD2;0.000106374302903875
400675700;LD2;1.47944000216928e-05
400675709;LD2;9.76969589983463e-06
400675805;LD2;1.71887007159279e-06
400675820;LD2;2.67347727348115e-05
400675850;LD2;6.76771584971344e-05
400675859;LD2;0.000131803332368281
400675889;LD2;3.38108196923483e-06
400675922;LD2;1.78980076983122e-06
405331846;LD2;0.000212923480455639
405331879;LD2;3.70157834135757e-06
405331909;LD2;3.41973092072819e-06
405331918;LD2;0.000236072654000974
405331963;LD2;8.9913556676554e-06
405332059;LD2;5.72721142562026e-05
405332068;LD2;2.97836367191953e-05
405332081;LD2;5.40332198402347e-06
405332086;LD2;0.000361862631114016
405332146;LD2;0.000482890150658243
405469660;LD2;1.59306343044802e-06
405469725;LD2;7.18185707575184e-05
405469738;LD2;3.53825317297649e-05
405469747;LD2;1.08499105506835e-05
405469843;LD2;0.000122610285766591
405469858;LD2;9.78060838813253e-05
405469888;LD2;1.23172718147012e-05
405469897;LD2;2.50674253941968e-05
405469927;LD2;2.82770221552605e-05
405469960;LD2;2.70283337779262e-05
405563184;LD2;0.000120910365040451
405563212;LD2;1.06801480463314e-05
405563330;LD2;1.99539063771329e-05
405569018;LD2;7.65011129815954e-06
405569048;LD2;4.082365696131e-07
405569102;LD2;1.75620519297424e-06
405569198;LD2;6.4379458415176e-06
405569207;LD2;3.69517434218229e-05
405569219;LD2;6.47142121263844e-06
405569285;LD2;2.96212729135799e-07
406082795;LD2;3.05589839179198e-05
406082828;LD2;0.000126378089594442
406082858;LD2;0.000110797753845265
406082897;LD2;2.35514377505789e-05
406082912;LD2;4.09795732509932e-05
406083017;LD2;8.80429050026416e-06
406083030;LD2;0.000152954211813232
406083035;LD2;0.000434106489090693
406083095;LD2;6.91462271127731e-05
409836673;LD2;0.000108066916990371
409836733;LD2;0.000218627126973681
409836738;LD2;7.11932623571988e-05
409836856;LD2;2.74741664269617e-06
409836871;LD2;2.26584834049624e-05
409836901;LD2;7.11830503347659e-05
409836940;LD2;0.000181535102014783
409836973;LD2;0.000790321565980885
411836775;LD2;4.14035198111176e-05
411836841;LD2;8.44826742115685e-05
411836853;LD2;2.77594352785132e-05
411836958;LD2;0.000264258231880512
411836973;LD2;0.000302457713926715
411837003;LD2;0.000119552641065422
411837012;LD2;9.96765546520503e-06
411837042;LD2;0.000411652136406823
411837075;LD2;0.000241153458881689
412940657;LD2;2.88827118817849e-06
412940690;LD2;3.23856091859916e-05
412940720;LD2;2.83235779041563e-05
412940729;LD2;4.39197768107292e-06
412940759;LD2;1.323911840727e-05
412940774;LD2;2.44747341267862e-06
412940864;LD2;6.067689096728e-09
412940870;LD2;1.92018128417307e-05
412940879;LD2;7.32961367987294e-06
412940892;LD2;4.58584313225006e-06
412940897;LD2;7.07984084113336e-06
412940957;LD2;2.3343428382209e-06
412947783;LD2;8.42725989577888e-05
412947816;LD2;3.96718377538809e-05
412947846;LD2;9.01637843560742e-06
412947855;LD2;1.40845065874e-06
412947885;LD2;5.75793649932776e-05
412947900;LD2;1.22399835460627e-06
412947990;LD2;1.53967057113119e-05
412947996;LD2;8.81570330268122e-06
412948005;LD2;8.93559234496e-06
412948018;LD2;1.33913193049724e-05
412948023;LD2;1.29226556480786e-05
412948083;LD2;7.25013650478737e-06
414144956;LD2;1.82546986419271e-06
414144987;LD2;1.97094884791328e-08
414144989;LD2;9.94625329641685e-05
414145017;LD2;1.9298453898552e-06
414145019;LD2;8.55304905246753e-05
414145028;LD2;0.000200867880651347
414145058;LD2;0.000180235004248545
414145071;LD2;0.000110500227203426
414145073;LD2;6.29803663418057e-06
414145167;LD2;0.000132088918785873
414145169;LD2;5.63102815849121e-06
414145176;LD2;0.000180209889650459
414145178;LD2;2.0577361212856e-06
414145188;LD2;1.02886280412352e-06
414145191;LD2;0.000509839147083324
414145194;LD2;8.49062473590308e-05
414145196;LD2;5.56822400794089e-05
414145254;LD2;3.33376509030655e-06
414145256;LD2;0.000164866435283473
414592509;LD2;0.000150029632071517
414592569;LD2;0.000118521144269063
414592596;LD2;1.92101962630924e-08
414592602;LD2;0.000173885589807858
414592692;LD2;0.000389578673763154
414592746;LD2;3.93167347901776e-06
415349490;LD2;0.000198014998943739
415349523;LD2;0.000251423989908153
415349553;LD2;3.81811223449765e-05
415349562;LD2;0.00068304729453272
415349592;LD2;1.21322068895202e-06
415349607;LD2;1.69032867522515e-05
415349712;LD2;0.000369486160995545
415349725;LD2;0.000299434975037387
415349730;LD2;6.36116497860695e-05
415349790;LD2;9.48259373252705e-06
415372663;LD2;3.7946039358849e-07
415372696;LD2;1.3203371303413e-05
415372726;LD2;4.85920432605621e-07
415372735;LD2;1.19720696550211e-06
415372765;LD2;7.96666405755078e-05
415372780;LD2;9.27034133234456e-05
415372876;LD2;9.43827581891271e-06
415372885;LD2;4.20613903117707e-07
415372898;LD2;3.1827408616583e-05
415372903;LD2;1.06514831480531e-06
415372963;LD2;1.11326248150181e-05
420106340;LD2;8.58696855738274e-06
420106373;LD2;1.88087966274178e-05
420106403;LD2;5.98618535099634e-05
420106412;LD2;0.000648548946671391
420106442;LD2;6.43839349226427e-05
420106553;LD2;1.49833606228818e-06
420106562;LD2;2.39562683319514e-05
420106575;LD2;4.14384578890549e-08
420106580;LD2;2.9608286993871e-05
420106640;LD2;5.78873056420071e-05
420798001;LD2;6.68436430601848e-05
420798034;LD2;4.89736652840315e-05
420798064;LD2;8.05364857008431e-05
420798073;LD2;1.73518067290912e-05
420798103;LD2;4.62124382358121e-06
420798301;LD2;0.000205530922615574
422344482;LD2;1.50980987253364e-05
422344491;LD2;7.0215954075472e-05
422344569;LD2;7.66092694923409e-06
423621344;LD2;1.47849111064854e-05
423621377;LD2;6.66492595242501e-06
423621407;LD2;1.97745197513243e-05
423621416;LD2;1.25916114690815e-05
423621446;LD2;1.40866788660921e-05
423621461;LD2;2.59057060164434e-09
423621557;LD2;1.86956649232238e-06
423621566;LD2;0.000182666884438044
423621579;LD2;0.00037690070515355
423621584;LD2;2.16300489366838e-05
423621644;LD2;7.111876480609e-06
426975678;LD2;7.9363532153431e-06
426975738;LD2;5.87021197613119e-07
426975743;LD2;4.24027386791997e-05
426975756;LD2;2.67515583857084e-06
426975765;LD2;0.000131966704490921
426975771;LD2;3.25250339809555e-05
426975861;LD2;3.51423908109573e-06
426975876;LD2;2.9326174356174e-06
426975906;LD2;2.63021566632106e-05
426975915;LD2;1.31152150935441e-05
426975945;LD2;3.68686927767065e-05
426975978;LD2;7.56372485128828e-06
429219486;LD2;2.70500691628231e-06
429219519;LD2;6.07944386543129e-05
429219549;LD2;3.20454278255044e-07
429219558;LD2;0.000103884315311281
429219588;LD2;2.81504601001812e-06
429219603;LD2;0.000721978548741895
429219708;LD2;0.000137876266599578
429219726;LD2;2.73778773557064e-05
429219786;LD2;2.3204540106164e-08
429635525;LD2;0.000123992092184692
429635588;LD2;3.18310056873218e-07
429635597;LD2;7.85491602652883e-05
429635642;LD2;1.02239099036803e-07
429635738;LD2;5.21502876742344e-06
429635760;LD2;3.59078420874913e-05
429635765;LD2;4.72140615122523e-05
429635825;LD2;4.98946812193957e-06
432306864;LD2;2.85661172931381e-05
432306897;LD2;2.73684398491082e-05
432306927;LD2;0.000316194867811628
432306936;LD2;7.57654730206736e-05
432306966;LD2;4.12333570054889e-06
432306981;LD2;9.63056912377607e-06
432307077;LD2;3.58695442075259e-05
432307086;LD2;5.99656894217194e-05
432307099;LD2;6.34897854249686e-05
432307104;LD2;8.43795917242142e-05
432307164;LD2;5.05728570127227e-05
435969015;LD2;5.30494020983145e-09
435969075;LD2;8.7285211384477e-05
435969093;LD2;8.33805381747356e-05
435969198;LD2;6.85227958129378e-05
435969243;LD2;0.000268031897718054
435969252;LD2;0.000131033713754772
435969282;LD2;0.000261914539556568
436790847;LD2;0.000114880490648781
436790849;LD2;0.000152615083515355
436790859;LD2;0.000350007965618158
436790878;LD2;0.000146271832737655
436790881;LD2;4.41767671852707e-07
436790891;LD2;5.31318761823712e-05
436790896;LD2;0.000779949817392162
436790898;LD2;2.75658652538230e-09
436790908;LD2;0.000242965830125879
436790910;LD2;8.33126422389374e-05
436790913;LD2;3.39754890055198e-06
436790921;LD2;0.000326236466051671
436790923;LD2;7.53088418196573e-09
436790930;LD2;0.000364588580433655
436790942;LD2;1.48566429706403e-06
436790946;LD2;5.52257632624421e-05
436790949;LD2;2.22615887070091e-05
436790954;LD2;0.00039499794354297
436790967;LD2;0.00108630356285084
436791006;LD2;0.00155523597518114
436791033;LD2;0.000119482040171691
436791035;LD2;0.000140282908270474
436791043;LD2;5.08924859483476e-05
436791046;LD2;1.22202229206931e-05
436791048;LD2;2.91595497990189e-05
436791066;LD2;2.1969960927993e-05
436791068;LD2;3.75150432539874e-05
436791122;LD2;0.00268362676028942
436791125;LD2;0.000228384781841642
436791131;LD2;2.42490883017937e-05
439961684;LD2;0.000420192181059318
439961714;LD2;0.000409093151195393
439961873;LD2;0.000294597767610593
439961885;LD2;0.000291938739495754
439961951;LD2;1.99483493625988e-06
443288683;LD2;1.54794867974333e-05
443288743;LD2;2.82852707363592e-05
443288748;LD2;0.000224747701274758
443288761;LD2;9.2532461412815e-05
443288770;LD2;4.58128174042129e-06
443288866;LD2;0.000290877515320279
443288881;LD2;3.58172686710061e-05
443288911;LD2;2.15349848395645e-05
443288920;LD2;4.70944670228903e-05
443288950;LD2;5.72431126336676e-06
443288983;LD2;0.00018182404475406
451512358;LD2;6.23365362376275e-05
451512424;LD2;8.58531871709501e-05
451512541;LD2;0.000202574448260232
451512595;LD2;3.32648049449597e-06
451512625;LD2;8.70763308143763e-06
452031963;LD2;2.070842919625e-05
452032023;LD2;6.2858009625028e-06
452032028;LD2;0.000303650645156089
452032041;LD2;3.7100653210037e-08
452032146;LD2;7.46908331144918e-07
452032161;LD2;0.0002387988480729
452032191;LD2;0.000130556367477681
452032200;LD2;4.05910085835479e-05
452032230;LD2;1.36948915302721e-06
452032263;LD2;7.44284038670553e-05
455165825;LD2;2.1646199054043e-05
455165885;LD2;7.01953095529536e-05
455165890;LD2;3.78697663438177e-07
455165912;LD2;6.92461398191461e-06
455166008;LD2;8.02314847475493e-07
455166023;LD2;1.01818601504825e-05
455166053;LD2;7.57985354582774e-05
455166062;LD2;0.000443136962346878
455166092;LD2;0.000249076999055768
455166125;LD2;2.01929623048413e-05
456829408;LD2;8.5277314660723e-05
456829468;LD2;0.000377219072454877
456829473;LD2;1.61376334192194e-05
456829486;LD2;5.1119586115616e-05
456829495;LD2;0.000100688408985268
456829591;LD2;0.000231256598301805
456829606;LD2;1.92622243199285e-05
456829636;LD2;0.000165805268103955
456829645;LD2;1.17328105220672e-05
456829675;LD2;6.02093811573521e-05
456829708;LD2;1.46515054912402e-06
460265128;LD2;1.99548507768709e-06
460265134;LD2;5.63652861586679e-06
460265146;LD2;0.000107868121818592
460265161;LD2;0.000186435927920623
460265251;LD2;1.98181057091399e-05
460265305;LD2;7.53879808703774e-06
460265335;LD2;7.61879454650303e-07
460463985;LD2;0.000186039902116218
460464045;LD2;0.000581870193733514
460464050;LD2;0.000375592819224589
460464063;LD2;5.99437897396973e-05
460464072;LD2;0.000231532284843528
460464168;LD2;2.12131631651501e-05
460464183;LD2;1.29002521528129e-05
460464222;LD2;4.612273222085e-05
460464252;LD2;4.02542508651364e-05
460464285;LD2;0.000145344505262121
8397586;LD2;3.53922144181126e-05
8397592;LD2;6.67764960701609e-05
8397604;LD2;2.64331206491703e-06
8397613;LD2;1.72855586156487e-05
8397709;LD2;1.23924932789107e-05
8397719;LD2;0.000194481718853776
8397727;LD2;2.36778835212559e-06
8397736;LD2;7.8584832916742e-06
8397755;LD2;6.00068444458223e-05
8397763;LD2;3.48855613092233e-05
8397793;LD2;1.34730128666009e-08
8397799;LD2;3.45566002510649e-06
24122703;LD2;1.36887813470066e-05
24122736;LD2;7.92193161927946e-05
24122766;LD2;1.10037711647956e-06
24122775;LD2;5.19618600845936e-10
24122805;LD2;0.000164539388978294
24122820;LD2;0.000115112284200931
24122925;LD2;2.61521037070148e-06
24122938;LD2;1.11406393887219e-07
24122943;LD2;0.000133141919298449
24123003;LD2;4.08025348408996e-06
24560184;LD2;5.07283209924055e-05
24560244;LD2;0.000400503156707512
24560249;LD2;0.000162858838427635
24560262;LD2;4.75999506203723e-05
24560367;LD2;1.81130300857349e-05
24560382;LD2;0.000566181537323028
24560412;LD2;4.96842798802022e-05
24560421;LD2;8.65785100503255e-06
24560451;LD2;0.000594160090679389
24560484;LD2;0.00018448135541499
24769879;LD2;0.000140134872724774
24769939;LD2;6.42763195922609e-08
24769944;LD2;0.000148678999067358
24770062;LD2;7.99953567301891e-07
24770107;LD2;3.7249695767356e-06
24770116;LD2;3.00420676667897e-08
24770179;LD2;4.25964663357663e-05
39176312;LD2;7.34151502009342e-05
39176345;LD2;4.73769847974876e-05
39176375;LD2;0.000710579613481039
39176384;LD2;6.05794942918905e-06
39176414;LD2;0.000124371825054095
39176429;LD2;0.000489046598811998
39176547;LD2;0.000168023573900602
39176552;LD2;0.000111942244803435
39176612;LD2;1.40601668404107e-05
52632692;LD2;4.89610655968984e-05
52632752;LD2;5.00649717554638e-05
52632757;LD2;9.68951704188742e-05
52632770;LD2;7.45058184258664e-06
52632875;LD2;3.3552187008202e-07
52632890;LD2;1.6823987309169e-05
52632920;LD2;6.89574509710169e-06
52632929;LD2;7.42672200920936e-08
52632959;LD2;0.000236055901808055
52632992;LD2;5.49341418516118e-05
69985794;LD2;0.000185905002477547
76707491;LD2;0.000554690670263529
76707524;LD2;4.32250818910053e-05
76707554;LD2;7.86381645222936e-06
76707563;LD2;7.07908277836071e-05
76707593;LD2;0.000115224091641105
76707608;LD2;8.5910587397351e-05
76707713;LD2;0.000362243760028366
76707726;LD2;1.73064187814018e-05
76707731;LD2;1.26632523208768e-07
76707791;LD2;8.40824281628359e-09
79097424;LD2;0.000126201954198556
79097484;LD2;7.0963491226647e-06
79097489;LD2;0.000148790165981055
79097502;LD2;1.66632814381237e-05
79097607;LD2;4.53630426303538e-05
79097622;LD2;2.44374610981175e-05
79097652;LD2;1.94561968507425e-05
79097661;LD2;5.28413952924149e-07
79097691;LD2;2.85434923932627e-06
79097724;LD2;8.63091501163708e-08
138160865;LD2;9.20453238282245e-05
138160925;LD2;8.31635073178571e-07
138161063;LD2;0.000120431771803894
138161102;LD2;0.000190239087520223
148084072;LD2;4.77019619527068e-05
158276503;LD2;4.96895185636877e-06
158276533;LD2;6.41820673818831e-07
158276587;LD2;1.13522662773892e-05
158276710;LD2;6.7320315227441e-05
158276771;LD2;1.70216443261309e-06
201423244;LD2;0.000235250254901254
201423272;LD2;0.000466534559452485
201423301;LD2;0.000308485346639069
201423315;LD2;9.57049436588474e-05
201423424;LD2;1.39494637133541e-05
201423480;LD2;0.000327916005485059
201423489;LD2;7.37138647682112e-05
201423500;LD2;0.000395631896530409
201423523;LD2;1.45672543152172e-06
201423526;LD2;0.000319890231575139
201423531;LD2;3.19120212504766e-05
201997583;LD2;4.39673013442482e-05
201997616;LD2;3.99949907203911e-07
201997646;LD2;3.24442415122866e-06
201997655;LD2;2.90674423672863e-05
201997685;LD2;7.52374166337127e-05
201997700;LD2;1.09770444688357e-05
201997796;LD2;0.000201202933901522
201997805;LD2;1.02236287101319e-05
201997818;LD2;0.00017682203049828
201997823;LD2;6.56324981991763e-05
201997883;LD2;4.86405798132273e-05
208199839;LD2;2.81978550583426e-06
208199872;LD2;2.95646617909335e-05
208199902;LD2;4.66227850913482e-05
208199911;LD2;0.000173928412391469
208199941;LD2;4.45575365803121e-07
208199956;LD2;3.28032827187529e-05
208200061;LD2;4.13179610070952e-05
208200074;LD2;0.000209250306840112
208200079;LD2;2.862096369369e-06
208200139;LD2;6.54043579217563e-06
213802470;LD2;1.77826567781652e-05
213802530;LD2;0.000165748462520128
213802535;LD2;6.39594502650004e-07
213802557;LD2;2.20790304832853e-05
213802653;LD2;0.000385806498438541
213802668;LD2;4.89134915279049e-05
213802698;LD2;0.00014403678952326
213802707;LD2;1.26257229398503e-05
213802737;LD2;0.000183822438885234
213802770;LD2;9.02881768111666e-07
217911561;LD2;0.00015962973209117
217911621;LD2;2.86960820715871e-08
217911626;LD2;3.05990565503094e-05
217911639;LD2;2.26753046401376e-06
217911744;LD2;1.37438153214461e-07
217911759;LD2;1.6285470628853e-05
217911789;LD2;8.97464566277029e-07
217911798;LD2;5.27168564925948e-05
217911828;LD2;2.14197833674961e-09
217911861;LD2;1.25485581992513e-07
