CHH;LD;Loading
28703144;LD2;2.12447572932846e-05
28703145;LD2;2.87473810210802e-08
28703147;LD2;1.09912302538572e-06
28703162;LD2;8.65892711027983e-08
28703174;LD2;2.29730071595191e-07
28703175;LD2;9.76965242652807e-06
28703177;LD2;2.36695351665978e-06
28703178;LD2;4.58421014795245e-08
28703181;LD2;5.17053612820372e-08
28703186;LD2;5.7203808728961e-08
28703190;LD2;1.02059354297242e-07
28703201;LD2;1.81927466631446e-07
28703205;LD2;1.70559519339339e-10
28703206;LD2;5.25576463387664e-07
28703310;LD2;1.72351712560561e-06
28703312;LD2;7.8904238315534e-07
28703313;LD2;1.05735769211108e-07
28703321;LD2;7.00416568022775e-06
28703324;LD2;2.37324487283415e-06
28703336;LD2;7.79165834361679e-05
28703338;LD2;1.8013515480572e-06
28703341;LD2;5.07733028957383e-06
28703345;LD2;3.57513257526557e-06
28703366;LD2;8.57767442844893e-06
28703369;LD2;3.07387668967375e-05
28703381;LD2;7.64135844243887e-07
28703384;LD2;7.3322063414112e-07
28703389;LD2;4.76546156444469e-08
28703392;LD2;6.39942133751204e-07
28703397;LD2;4.06248040148937e-09
28703399;LD2;8.30961017891069e-06
28703402;LD2;1.88916375808914e-08
28703421;LD2;1.44809741809647e-07
28703423;LD2;1.37945984018428e-06
31830678;LD2;7.50680687176006e-06
31830726;LD2;1.95134389199955e-05
31830744;LD2;8.3490171013149e-06
31830760;LD2;1.50322306896712e-06
31830772;LD2;1.21384416683309e-07
31830795;LD2;1.08518654541402e-06
31830799;LD2;1.37574506607178e-05
31830801;LD2;5.5136459068815e-07
31830886;LD2;0.000200432636880676
31830887;LD2;1.92707009572796e-09
31830889;LD2;0.000167503752269735
31830891;LD2;4.96234190637022e-11
31830906;LD2;3.07050198919805e-09
31830920;LD2;3.36299140374187e-09
31830932;LD2;1.63718344275161e-05
31830935;LD2;2.74280834040633e-08
31830944;LD2;0.000167951024830385
31830945;LD2;1.16702139571462e-10
31830952;LD2;2.66833552133346e-10
31830964;LD2;6.38423462945765e-05
31830974;LD2;1.20494029319252e-07
31830975;LD2;7.95701972256219e-11
31830982;LD2;5.63633264247347e-11
31830983;LD2;9.14196696371223e-07
31830993;LD2;3.23752142509842e-11
31831000;LD2;1.1641043663375e-06
31831001;LD2;2.58019963649668e-08
32226020;LD2;1.56467906702505e-07
32226037;LD2;6.45172685729657e-06
32226038;LD2;7.74866444983275e-08
32226046;LD2;5.47369786330436e-06
32226068;LD2;4.54907470972268e-08
32226085;LD2;4.86812592313224e-07
32226088;LD2;3.08133057673902e-06
32226129;LD2;4.1924047461567e-08
32226133;LD2;3.53967512409906e-10
32226221;LD2;1.08109900781138e-05
32226225;LD2;2.30559085803399e-07
32226342;LD2;5.99868366203529e-06
35845906;LD2;4.15060462108905e-07
35845907;LD2;1.44440868803042e-07
35845914;LD2;2.65382314357618e-06
35845924;LD2;1.02020751072252e-06
35845932;LD2;1.39319587142686e-07
35845933;LD2;1.47736876815197e-06
35845943;LD2;2.39935994192969e-08
35845955;LD2;1.0783778896097e-07
35845963;LD2;1.33708465646114e-05
35845972;LD2;4.08325236255345e-07
35845987;LD2;1.91590777431295e-07
35846016;LD2;5.39926888364189e-07
35846018;LD2;1.02883754157761e-05
35846020;LD2;8.61742128088341e-07
35846105;LD2;1.33749348978821e-05
35846112;LD2;1.52914463801301e-06
35846135;LD2;1.81561759233136e-06
35846159;LD2;8.73458623888857e-07
35846163;LD2;2.45281303687912e-06
35846181;LD2;2.0285309518822e-05
38030254;LD2;1.40404163466516e-08
38598606;LD2;1.05271646867621e-06
38598613;LD2;2.43215549494673e-06
38598623;LD2;6.0107483695797e-06
38598632;LD2;7.11139441947104e-06
38598662;LD2;4.43116195172434e-05
38598674;LD2;5.85882016780404e-05
38598858;LD2;4.46467459472662e-06
38598928;LD2;1.60901563980916e-06
39656735;LD2;9.16419080537859e-08
39656736;LD2;3.28505038137159e-07
39656743;LD2;2.59591703809047e-06
39656753;LD2;4.93192296408532e-07
39656754;LD2;2.54016051409653e-07
39656761;LD2;2.35350107508317e-07
39656762;LD2;9.06418333957248e-07
39656784;LD2;5.79864350442985e-07
39656791;LD2;7.89919140584599e-07
39656792;LD2;7.25596843247731e-06
39656801;LD2;4.58865944377967e-07
39656804;LD2;0.000190828327763226
39656816;LD2;2.22248380026723e-07
39656845;LD2;2.5901869012855e-07
39656847;LD2;3.78445283923424e-09
39656849;LD2;2.84270473951444e-07
39656850;LD2;8.97754142359671e-07
39656934;LD2;5.16893150489189e-07
39656935;LD2;0.000126683573409857
39656937;LD2;1.33903276477256e-06
39656941;LD2;8.98936186629666e-07
39656964;LD2;1.84714307741675e-05
39656988;LD2;3.16081452912255e-07
39656991;LD2;8.18662221184745e-08
39656992;LD2;0.00030615992422143
39657010;LD2;2.40307384131122e-07
39657041;LD2;2.72461764822693e-07
39657058;LD2;1.00231063284591e-05
43641856;LD2;7.32565153836984e-07
43641861;LD2;3.39212238879992e-07
43641864;LD2;2.09526943097288e-09
43641868;LD2;1.79579010815945e-08
43641869;LD2;3.03822303480579e-08
43641887;LD2;1.91248989515223e-06
43641889;LD2;3.88212762180918e-09
43641892;LD2;2.75082496548399e-06
43641895;LD2;5.22430407542225e-07
43641897;LD2;3.55112491230392e-07
43641900;LD2;1.76616357513316e-08
43641903;LD2;3.4603675076269e-06
43641918;LD2;7.10338767091203e-05
43641930;LD2;6.26768377817082e-05
43641931;LD2;3.67706000609309e-05
43641933;LD2;0.000200069501235124
43641934;LD2;0.000413365944479836
43641937;LD2;7.05062985584862e-05
43641942;LD2;4.94316639053585e-05
43641944;LD2;6.1269938030426e-05
43641946;LD2;6.64548538864002e-05
43641957;LD2;7.11031164629189e-05
43641961;LD2;6.98007464584008e-05
43641962;LD2;3.35893301818616e-05
43642066;LD2;0.000218844258922199
43642068;LD2;0.000396364042429926
43642069;LD2;7.20383388442985e-05
43642077;LD2;0.000175868759957239
43642094;LD2;4.71836997882429e-05
43642097;LD2;7.24527733747687e-05
43642101;LD2;0.000310746468600096
43642122;LD2;1.7645365338327e-05
43642125;LD2;2.79714625329932e-05
43642126;LD2;1.02297659293106e-07
43642137;LD2;6.72370341551891e-05
43642140;LD2;7.34457220059237e-05
43642144;LD2;7.34607224994289e-05
43642145;LD2;7.22774867350694e-05
43642148;LD2;7.34004634989139e-05
43642153;LD2;0.000236858732848852
43642155;LD2;9.3506990515289e-05
43642158;LD2;7.18567816585416e-05
43642173;LD2;6.67437304200835e-05
43642174;LD2;6.64753843108028e-05
43642177;LD2;6.64592635133486e-05
43642179;LD2;0.000134573977099102
47563277;LD2;3.93704197174609e-06
47563292;LD2;2.14679052243597e-08
47563294;LD2;4.85867389951379e-07
47563325;LD2;5.64170119812905e-05
47563343;LD2;1.41209657877262e-06
47563347;LD2;3.62493289001506e-07
47563371;LD2;5.4698261095568e-06
47563385;LD2;2.15001696317763e-08
47563394;LD2;3.3051849619352e-10
47563398;LD2;9.34871098442233e-05
47563400;LD2;2.41200358781148e-05
47563401;LD2;1.84388541776891e-05
47563485;LD2;1.33571625929732e-06
47563486;LD2;3.35293410176536e-08
47563488;LD2;1.0891041493072e-06
47563490;LD2;7.5184738054474e-09
47563531;LD2;0.000289331750221977
47563534;LD2;5.42205149446788e-08
47563544;LD2;3.135512983708e-12
47563551;LD2;1.81407497359099e-08
47563573;LD2;8.58774832815783e-07
47563582;LD2;1.00132492692462e-05
47563592;LD2;7.54648666191961e-06
47563599;LD2;1.83648673186433e-06
48224439;LD2;1.02088823004624e-05
48224487;LD2;2.2045513228449e-07
48224505;LD2;5.7402155338548e-06
48224506;LD2;3.41194098639368e-07
48224509;LD2;5.44879162307967e-07
48224511;LD2;3.07641534611069e-07
48224533;LD2;8.17944086221916e-06
48224547;LD2;3.1082299898354e-07
48224556;LD2;4.08778789784927e-06
48224560;LD2;7.8947598024163e-09
48224562;LD2;2.35145362693766e-05
48224563;LD2;1.36648243633859e-05
48224647;LD2;4.1590972779693e-07
48224648;LD2;1.53768439094097e-06
48224650;LD2;4.34344225463305e-07
48224652;LD2;8.385154893308e-07
48224667;LD2;6.80800097741168e-07
48224681;LD2;1.11218141658469e-06
48224693;LD2;2.75384568881109e-05
48224696;LD2;4.64826794617891e-07
48224705;LD2;4.90460396657509e-08
48224706;LD2;6.75364883910684e-07
48224713;LD2;1.57189211947179e-06
48224735;LD2;1.37972111449493e-05
48224736;LD2;1.01921831357755e-06
48224743;LD2;1.25335083585669e-06
48224744;LD2;1.12529783802315e-06
48224754;LD2;1.07364012351899e-05
48224761;LD2;9.27322572267954e-07
48224762;LD2;9.30578359418481e-07
50016996;LD2;1.46148039819658e-07
50017044;LD2;1.26684258094492e-06
50017062;LD2;2.98407565551356e-06
50017066;LD2;9.55487570466133e-07
50017074;LD2;3.15401928713124e-08
50017087;LD2;7.89373456217575e-06
50017090;LD2;4.78983811733035e-06
50017113;LD2;1.11245993755204e-12
50017114;LD2;5.71285891137668e-07
50017117;LD2;1.11679438748037e-07
50017119;LD2;3.45902270793009e-06
50017120;LD2;5.64709761216089e-06
50017204;LD2;0.000335279742255424
50017207;LD2;2.69945589678669e-05
50017253;LD2;6.06178000334217e-06
50017262;LD2;0.000202685740796927
50017270;LD2;1.90607389153202e-08
50017292;LD2;2.76402285385645e-06
50017293;LD2;1.03281474632262e-08
50017311;LD2;1.12932315240874e-05
50017318;LD2;1.32960472365594e-07
52088689;LD2;1.70551605610533e-07
52088690;LD2;2.53034525606255e-08
52088699;LD2;2.70916302606319e-07
52088738;LD2;2.9680886023324e-07
53590474;LD2;6.23546056920037e-07
53590522;LD2;7.35525506128339e-06
53590540;LD2;1.15613188847311e-06
53590544;LD2;1.76447684317619e-08
53590546;LD2;4.31977147072129e-09
53590563;LD2;4.62174095608681e-07
53590568;LD2;3.26430918282105e-06
53590591;LD2;1.14237642955923e-06
53590595;LD2;9.39247472974397e-07
53590597;LD2;7.54479951089575e-06
53590682;LD2;4.49591437847093e-06
53590683;LD2;2.45926992808837e-07
53590685;LD2;3.27668173534175e-05
53590687;LD2;4.64469741069499e-09
53590702;LD2;2.06478252201634e-09
53590716;LD2;4.53615390214502e-09
53590728;LD2;0.000274342476952194
53590731;LD2;7.95109229520978e-07
53590740;LD2;1.94632908706644e-05
53590741;LD2;7.17947999610321e-08
53590748;LD2;2.81398852068964e-06
53590770;LD2;8.47835191751438e-07
53590771;LD2;0.000212698552750364
53590778;LD2;1.26088462720405e-09
53590779;LD2;5.13588119933352e-06
53590789;LD2;2.99399905967452e-06
53590796;LD2;3.39474451161419e-06
53590797;LD2;1.49524557099158e-09
55545498;LD2;1.27191931204788e-08
55545507;LD2;1.16728647472811e-07
55545512;LD2;3.4688464277645e-09
55545519;LD2;9.90442281831479e-08
55545520;LD2;6.99112396751963e-09
55545538;LD2;1.25544148109887e-10
55545540;LD2;1.08165704725882e-07
55545543;LD2;4.10827787264547e-05
55545548;LD2;1.2530325124553e-08
55545551;LD2;3.5494521291351e-05
55545552;LD2;6.96138943994938e-08
55545554;LD2;0.000767929517962742
55545569;LD2;8.61456897680481e-09
55545581;LD2;1.00361207028312e-07
55545582;LD2;3.11134121510445e-05
55545584;LD2;3.41150354790815e-08
55545588;LD2;6.22337502770229e-08
55545593;LD2;5.613801601672e-05
55545595;LD2;6.52758265091506e-07
55545597;LD2;0.000189086588509797
55545608;LD2;2.31249015457923e-08
55545612;LD2;6.32974327009732e-05
55545613;LD2;5.41437920391487e-08
55545719;LD2;3.07117581128666e-06
55545720;LD2;3.74966317969722e-07
55545728;LD2;2.19561729816462e-05
55545731;LD2;1.53970507331879e-08
55545745;LD2;8.47166902926812e-06
55545748;LD2;6.72097582539207e-07
55545770;LD2;1.19147576318808e-05
55545773;LD2;5.08117493741399e-05
55545776;LD2;5.74167688019004e-06
55545777;LD2;3.9084576751214e-08
55545788;LD2;2.80320928445959e-07
55545791;LD2;4.90949257435515e-08
55545799;LD2;3.37122405253058e-08
55545804;LD2;7.22842411099954e-08
55545806;LD2;5.79424674226527e-05
55545824;LD2;4.04504243786674e-09
55545825;LD2;1.6778968600406e-07
55545828;LD2;2.5651776569938e-08
55545830;LD2;3.23728283088537e-07
68695117;LD2;4.79332099006289e-05
68695183;LD2;2.64150586643788e-06
68695189;LD2;6.65951024544218e-08
68695234;LD2;9.48957004223693e-07
68695326;LD2;7.5720436869432e-07
68695330;LD2;2.6206101369918e-07
68695359;LD2;5.40601950780285e-07
68695374;LD2;6.13168458211799e-05
68695391;LD2;6.33285185161649e-08
68695414;LD2;3.71310138791557e-08
68695432;LD2;9.85644556838016e-07
68695439;LD2;5.39228524930078e-07
68695440;LD2;6.48684348546727e-08
70652320;LD2;9.11823259918415e-06
70652368;LD2;1.45975425853216e-05
70652386;LD2;5.65734846347383e-05
70652390;LD2;0.000227015460873727
70652392;LD2;4.99935645439921e-06
70652398;LD2;5.71143686174876e-07
70652414;LD2;2.39983301124669e-06
70652437;LD2;3.34732535282719e-07
70652441;LD2;5.32139088220117e-06
70652443;LD2;6.99817567326905e-06
70652444;LD2;0.000749763339143531
70652528;LD2;5.39371313469248e-06
70652529;LD2;2.39075969650636e-09
70652531;LD2;1.48011416595589e-06
70652574;LD2;1.71033202618091e-05
70652577;LD2;7.29533108996055e-06
70652586;LD2;2.80580455803505e-05
70652594;LD2;8.60066413329456e-06
70652616;LD2;7.44127300196503e-06
70652617;LD2;2.87318842054528e-07
70652625;LD2;5.61104774985241e-07
70652635;LD2;1.01265598597114e-06
70652642;LD2;1.58524238153616e-06
74564475;LD2;9.65427579447634e-08
74564480;LD2;1.28918460895557e-05
74564483;LD2;6.85537518806115e-08
74564487;LD2;6.47830769632786e-09
74564488;LD2;1.64025831010854e-07
74564506;LD2;1.46393084520932e-07
74564508;LD2;6.24806155243228e-07
74564511;LD2;3.12197641852437e-06
74564516;LD2;2.29764835224508e-07
74564519;LD2;7.88373520968254e-07
74564522;LD2;2.63110489646821e-08
74564537;LD2;2.03216603076096e-07
74564549;LD2;2.24213736152042e-06
74564550;LD2;9.09686335187999e-09
74564552;LD2;1.66433206301313e-06
74564553;LD2;1.03827612492253e-05
74564555;LD2;4.84773516394052e-06
74564556;LD2;4.96526396370625e-07
74564561;LD2;9.91651819072827e-07
74564565;LD2;3.05329995766555e-08
74564576;LD2;8.28864595560411e-07
74564580;LD2;1.16704984296437e-06
74564581;LD2;3.28073043929643e-06
74564685;LD2;1.47314795222364e-05
74564687;LD2;4.00254033950809e-05
74564688;LD2;3.66667043260268e-06
74564696;LD2;8.53260385088798e-06
74564699;LD2;1.14696250018433e-07
74564713;LD2;7.50365335041847e-06
74564716;LD2;1.34869001870953e-07
74564720;LD2;4.53463793039903e-07
74564741;LD2;5.92692160539743e-07
74564744;LD2;1.28168356107974e-06
74564756;LD2;7.06148905392108e-09
74564759;LD2;8.14495596649699e-07
74564763;LD2;2.20774416529531e-07
74564764;LD2;6.40808616930734e-07
74564767;LD2;7.34557874923834e-07
74564772;LD2;6.5069069921592e-07
74564774;LD2;2.88982576887958e-06
74564777;LD2;9.17918410863353e-07
74564792;LD2;5.45045124798664e-07
74564793;LD2;4.13990466984838e-07
74564796;LD2;6.49544822756518e-07
74564798;LD2;3.92200745213731e-06
77649903;LD2;0.0012148973553323
77649921;LD2;1.80376073756078e-06
77649925;LD2;1.35782098955453e-06
77649951;LD2;1.34444753299132e-07
77649963;LD2;6.4471754218684e-08
77649969;LD2;1.20920614617609e-06
77649970;LD2;2.62616946634798e-06
77649976;LD2;2.52177032817316e-06
77649978;LD2;8.49568020657094e-06
77649979;LD2;6.47302104719347e-07
77649982;LD2;4.42213243521494e-06
77650063;LD2;3.19603340533305e-09
77650064;LD2;5.2234603397309e-06
77650066;LD2;6.89354727570769e-08
77650068;LD2;1.42848514326965e-07
77650082;LD2;2.48641099878498e-05
77650085;LD2;2.43150652746452e-05
77650091;LD2;9.99949138157369e-07
77650100;LD2;5.29198497657059e-07
77650112;LD2;3.52982016923733e-05
77650122;LD2;4.36805524874421e-06
77650130;LD2;1.36610944788555e-05
77650141;LD2;6.99473448703162e-05
77650151;LD2;0.000697891173742162
77650152;LD2;3.58400112831191e-06
77650157;LD2;6.29936439014863e-06
77650170;LD2;1.60438629645849e-06
77650177;LD2;2.51866692637324e-09
77650178;LD2;3.59475946020471e-06
77668236;LD2;2.61055910724056e-05
77668238;LD2;2.52324628254073e-05
77668241;LD2;2.51570592235652e-05
77668242;LD2;2.51584178571397e-05
77668257;LD2;2.74297072413659e-05
77668260;LD2;4.63981671118476e-06
77668262;LD2;1.78673436722413e-05
77668267;LD2;2.13276213590263e-05
77668270;LD2;2.0001982292485e-05
77668271;LD2;1.66026805526834e-05
77668275;LD2;1.9085561273521e-05
77668278;LD2;0.000113929883620236
77668289;LD2;2.86285315297566e-05
77668290;LD2;1.70179503285428e-05
77668293;LD2;0.000105146726643074
77668314;LD2;2.90344151462484e-05
77668318;LD2;3.39191767635078e-05
77668321;LD2;1.95538545182539e-05
77668335;LD2;2.75880189964715e-05
77668338;LD2;3.0029065523541e-06
77668346;LD2;2.14352576210583e-05
77668347;LD2;2.17248437738772e-06
77668349;LD2;2.09814963483975e-05
77668453;LD2;2.03767255567678e-05
77668454;LD2;1.52948738740108e-05
77668458;LD2;2.39113462733591e-05
77668469;LD2;2.17910632515963e-05
77668473;LD2;0.000331877458856584
77668478;LD2;2.01092924499547e-05
77668481;LD2;1.65790085212016e-06
77668482;LD2;3.66967934941532e-06
77668484;LD2;1.57315651673814e-05
77668485;LD2;2.38719735039444e-05
77668497;LD2;1.97212964158996e-05
77668505;LD2;6.65895904738339e-08
77668512;LD2;3.71254828441298e-07
77668514;LD2;1.1219241717417e-07
77668515;LD2;2.53386051793951e-05
77668518;LD2;2.54723042728467e-05
77668523;LD2;1.15321265773746e-05
77668526;LD2;2.04932449088769e-05
77668528;LD2;6.2560590027402e-07
77668546;LD2;1.82506705319181e-05
77668547;LD2;1.55785465974391e-05
77668551;LD2;6.87312077225495e-09
77668558;LD2;2.89154389768722e-05
78054787;LD2;5.11678291119836e-05
78054794;LD2;4.14850985509944e-07
78054848;LD2;4.44710776365304e-06
82306364;LD2;3.74816749928717e-08
82306365;LD2;1.48069538535373e-06
82306372;LD2;4.10743559267992e-09
82306382;LD2;2.98902341542093e-07
82306383;LD2;1.70247451774203e-09
82306390;LD2;2.41104126187602e-09
82306391;LD2;3.670934536136e-06
82306413;LD2;1.47643160039722e-07
82306420;LD2;2.20008434194798e-10
82306421;LD2;5.51637631168723e-07
82306430;LD2;5.77257805344245e-08
82306433;LD2;1.7576265138325e-05
82306445;LD2;4.93799665303706e-10
82306474;LD2;1.6272884976221e-07
82306476;LD2;1.80417994688152e-05
82306478;LD2;2.22638417439836e-07
82306479;LD2;5.14153225124875e-06
82306563;LD2;2.36742962108108e-05
82306564;LD2;7.17597761251015e-07
82306566;LD2;5.88427479094466e-06
82306570;LD2;4.30505955682149e-07
82306579;LD2;2.16833070740512e-09
82306593;LD2;1.61499393389464e-06
82306617;LD2;3.61519995008023e-08
82306620;LD2;6.91836995442341e-10
82306621;LD2;2.54335911423633e-07
82306639;LD2;6.0646262925805e-07
82306687;LD2;8.77298397955212e-06
85488314;LD2;8.16145070990387e-07
85488315;LD2;5.27492530428463e-07
85488322;LD2;1.75878941257537e-05
85488332;LD2;1.58915107115332e-05
85488341;LD2;3.7289621678915e-07
85488363;LD2;4.12132239637763e-08
85488371;LD2;3.07807589484047e-05
85488380;LD2;1.14253454467815e-07
85488424;LD2;2.84236202333873e-08
85488426;LD2;8.91244931378468e-07
85488428;LD2;1.30428434063789e-10
85488429;LD2;3.9485123774449e-05
85488513;LD2;4.35807346015574e-06
85488514;LD2;3.72839824429095e-08
85488516;LD2;9.5775385702504e-09
85488519;LD2;9.59827229983723e-09
85488520;LD2;0.00014869960402472
85488543;LD2;2.21087442036824e-07
85488559;LD2;4.89280752132348e-08
85488567;LD2;5.6123602464021e-08
85488571;LD2;9.31871613761639e-08
85488589;LD2;5.18586015041169e-07
85488637;LD2;1.2080420522863e-06
97166544;LD2;1.7966526552865e-05
97166592;LD2;2.5306595783923e-05
97166610;LD2;4.82955668615736e-06
97166614;LD2;8.98993675064888e-07
97166638;LD2;8.49626577524895e-06
97166661;LD2;7.85047787022816e-07
97166665;LD2;9.12891312347452e-06
97166667;LD2;5.98151011186489e-06
97166752;LD2;3.13918226205691e-05
97166753;LD2;4.46012014693015e-08
97166755;LD2;2.66337959568544e-06
97166798;LD2;6.94610801921357e-06
97166801;LD2;3.79156357482955e-06
97166810;LD2;7.10568242139151e-06
97166818;LD2;3.42187178541042e-07
97166840;LD2;7.81677603439984e-06
97166849;LD2;8.00175171326299e-07
97166859;LD2;1.0987484224889e-05
97166866;LD2;6.11946682920245e-07
97166867;LD2;4.69653346916092e-07
100888712;LD2;3.48435482862595e-07
100888713;LD2;6.54303138568032e-07
100888730;LD2;5.07949778150417e-08
100888731;LD2;3.69731341494102e-07
100888738;LD2;3.92721427329694e-07
100888739;LD2;1.20495805251321e-06
100888761;LD2;2.5149271826424e-07
100888768;LD2;3.44691103704594e-07
100888769;LD2;7.48122002984551e-06
100888778;LD2;5.45068999349384e-06
100888781;LD2;6.79659374539266e-06
100888793;LD2;1.81300648654856e-07
100888805;LD2;2.72118395250024e-05
100888806;LD2;2.48539397408552e-06
100888822;LD2;3.46893179097023e-07
100888824;LD2;4.90240949180452e-05
100888826;LD2;3.57945008060267e-08
100888827;LD2;4.11585917211586e-08
100888911;LD2;1.44445667864683e-05
100888912;LD2;1.14801073836496e-09
100888914;LD2;7.45524192816959e-08
100888918;LD2;8.51636746589681e-09
100888927;LD2;1.97264478826883e-07
100888941;LD2;2.3057868233837e-06
100888944;LD2;0.000159941550998379
100888963;LD2;2.4007217590539e-09
100888965;LD2;3.44726773649216e-07
100888969;LD2;5.91020940379528e-08
100888987;LD2;1.81682263984883e-06
100889018;LD2;8.00449734260295e-10
100889020;LD2;2.01274314928318e-09
100889035;LD2;3.76231228242486e-05
103630343;LD2;4.26209528454018e-08
103630344;LD2;5.39386081948342e-08
103630351;LD2;3.41818193528791e-11
103630362;LD2;3.62474608267554e-09
103630370;LD2;4.50786010604513e-06
103630392;LD2;5.38093090386022e-09
103630400;LD2;3.00468350412099e-05
103630424;LD2;1.82722585868075e-10
103630455;LD2;5.44820821991304e-05
103630457;LD2;7.240201256965e-09
103630539;LD2;2.11001061031114e-05
103630542;LD2;3.02604666482105e-06
103630543;LD2;3.51550442864013e-06
103630549;LD2;1.38410570599803e-06
103630572;LD2;8.4434156924949e-06
103630596;LD2;9.36300682594664e-08
103630600;LD2;6.42588599222741e-06
103630666;LD2;1.04627292406653e-05
108382901;LD2;1.53908332765508e-07
108382902;LD2;4.11692790386234e-07
108382909;LD2;1.55773051607703e-06
108382919;LD2;4.81021634773765e-07
108382928;LD2;3.07945107527063e-06
108382950;LD2;6.81448435507816e-07
108382958;LD2;4.38001958341725e-06
108382967;LD2;6.77286577435854e-07
108382982;LD2;4.20038044257688e-07
108383013;LD2;4.515672121177e-06
108383015;LD2;7.2087747932881e-07
108383016;LD2;3.80733709766794e-06
108383100;LD2;4.72073156505106e-05
108383101;LD2;1.16628952586782e-06
108383103;LD2;2.13514595973185e-06
108383107;LD2;8.5410115172177e-07
108383130;LD2;9.96059855289807e-06
108383154;LD2;1.1362609121626e-06
108383158;LD2;5.60040408930936e-06
108383176;LD2;1.87370516909439e-06
108383224;LD2;9.6244526492557e-06
113268713;LD2;8.90760528797434e-07
113268734;LD2;6.07753281085651e-06
113268747;LD2;1.91366329641536e-06
113268752;LD2;1.17185064541833e-06
113268756;LD2;5.89990065359011e-05
113268757;LD2;1.90634833985794e-06
113268760;LD2;0.000500118310718242
113268765;LD2;0.000710082391873231
113268777;LD2;4.17516886386735e-10
113268780;LD2;9.312470860406e-09
113268787;LD2;0.000189690204460609
113268788;LD2;3.4958715841229e-07
113268795;LD2;1.19018616356575e-05
113268798;LD2;1.9045658526846e-10
113268817;LD2;6.23438493644023e-09
113268818;LD2;9.59894047864271e-09
113268832;LD2;1.5227470808626e-05
113268842;LD2;1.86879046802356e-05
113268846;LD2;2.10076151498504e-07
113268852;LD2;9.73398502968533e-08
113268854;LD2;4.10224642081327e-09
113268859;LD2;1.05207329348426e-08
113268863;LD2;1.60981706339407e-06
113268879;LD2;6.99640699632332e-08
113268893;LD2;8.52078458264893e-09
113268895;LD2;1.57067406422052e-05
113268903;LD2;3.28711541490923e-06
113268919;LD2;3.39455208668778e-06
113268934;LD2;9.02536096962091e-05
113268935;LD2;1.09344500804817e-07
113268937;LD2;1.60393601505297e-06
115948440;LD2;6.91036196551183e-06
115948443;LD2;9.86733268990677e-06
115948445;LD2;3.3481452026345e-07
115948469;LD2;1.15273909272609e-06
115948474;LD2;6.92144789771827e-07
115948477;LD2;1.13139984612654e-06
115948485;LD2;2.35114557700489e-09
115948488;LD2;4.38255643524092e-05
115948502;LD2;0.000150365130222781
115948510;LD2;1.11367152996138e-06
115948521;LD2;0.000148432810612303
115948525;LD2;1.01619529757287e-06
115948528;LD2;1.60124578833415e-06
115948551;LD2;7.16589719059265e-06
115948553;LD2;3.79332569305418e-07
115948556;LD2;3.52614568925154e-06
115948563;LD2;1.77766543092416e-05
115948645;LD2;0.0002560493655027
115948648;LD2;4.6036363933139e-06
115948651;LD2;5.07464757408407e-07
115948660;LD2;8.81507323715512e-06
115948661;LD2;1.81195997758377e-07
115948676;LD2;6.79719685244055e-08
115948678;LD2;4.92820907550771e-07
115948680;LD2;5.0631016410059e-07
115948688;LD2;4.93583784222867e-06
115948689;LD2;4.40188960386649e-06
115948692;LD2;1.05924560017018e-06
115948694;LD2;0.000161667156864305
115948704;LD2;8.44139613313499e-07
115948706;LD2;1.08949981210278e-05
115948712;LD2;8.97116710720471e-07
115948719;LD2;1.03962488180481e-05
115948722;LD2;3.38248464771795e-07
115948726;LD2;6.64788915952805e-05
115948730;LD2;3.89688665717412e-06
115948733;LD2;2.11829287213803e-07
115948735;LD2;4.01643091035899e-07
115948736;LD2;1.41540661168225e-06
115948745;LD2;1.9035964389527e-07
115948754;LD2;1.26554708300751e-07
115948755;LD2;4.55588134834544e-06
115948758;LD2;2.84675634380125e-07
115948761;LD2;1.23073063703598e-05
115948762;LD2;6.06384940747291e-07
115948763;LD2;2.26565205151226e-07
116015408;LD2;7.77714424422904e-07
116015409;LD2;5.69852143887923e-06
116015416;LD2;5.45011145642941e-06
116015426;LD2;4.46172764829994e-06
116015427;LD2;5.76216310115053e-07
116015434;LD2;5.39801651848014e-07
116015435;LD2;2.24612191041319e-07
116015445;LD2;1.14674631469423e-06
116015457;LD2;6.12755649642237e-07
116015464;LD2;4.45965102118331e-07
116015465;LD2;1.02535803830433e-05
116015474;LD2;7.63967937566966e-07
116015477;LD2;6.00612213888763e-08
116015489;LD2;1.19763294947592e-06
116015518;LD2;6.80054918073864e-07
116015520;LD2;2.90565173357484e-07
116015522;LD2;5.67207422236346e-06
116015523;LD2;4.62512132495859e-07
116015607;LD2;1.16600982906274e-05
116015608;LD2;1.83663332383407e-06
116015610;LD2;6.70466924046884e-06
116015614;LD2;4.32914286422296e-06
116015637;LD2;1.68570748645396e-08
116015661;LD2;1.99832675276076e-06
116015665;LD2;2.01881591175456e-06
116015683;LD2;3.66039660557599e-06
116015731;LD2;1.96667574038893e-06
124181022;LD2;3.5724643355511e-10
124181077;LD2;1.63922361663476e-06
124181080;LD2;7.58638566446616e-06
135097092;LD2;2.60724126904072e-07
135097104;LD2;4.14398212663041e-07
135097105;LD2;2.72183174069516e-07
135097125;LD2;2.6636124237766e-07
135097128;LD2;2.24021892920884e-07
135097133;LD2;4.59454070947277e-05
135097136;LD2;2.32511317427626e-05
