CpG;LD;Loading
491664428;LD1;7.36330424017648e-06
491664435;LD1;3.14680811240655e-05
491664464;LD1;1.22192621540994e-05
491664467;LD1;2.52095003934879e-07
491664498;LD1;4.38723399117082e-05
492098104;LD1;6.17624373720234e-09
492098138;LD1;5.70415630169602e-06
492098147;LD1;0.000216255687192966
492098167;LD1;2.69309472818489e-05
492098174;LD1;1.60256680404938e-08
494938575;LD1;2.3972486403765e-06
494938621;LD1;2.35617003490875e-07
494938638;LD1;8.33866773822328e-07
494938647;LD1;3.33760754799225e-06
494938677;LD1;2.26174552902775e-06
496600885;LD1;0.000613985212373604
496600915;LD1;9.2092478709126e-05
496600924;LD1;7.15850959265298e-06
496600941;LD1;1.6610198331867e-06
496600987;LD1;1.74326482226176e-09
503300742;LD1;0.000474603503993968
503300803;LD1;0.00019967236767953
503300814;LD1;2.61876689683132e-05
503300844;LD1;0.00328423772661783
510108834;LD1;0.000276554621364238
510108868;LD1;6.48114047924295e-06
510108889;LD1;6.19618075337544e-05
510108904;LD1;5.62119610181979e-05
510108930;LD1;3.88221210896089e-06
514032138;LD1;3.60585821683772e-07
514032147;LD1;7.23643020496916e-05
514032159;LD1;8.67200137135131e-05
514032167;LD1;2.99888266401071e-06
514032174;LD1;2.83573587325629e-05
514032182;LD1;5.61096032389806e-06
514032195;LD1;2.05977613261757e-05
514737542;LD1;3.04639264219728e-07
514737545;LD1;1.10657021078868e-05
514737551;LD1;1.00422646440329e-05
514737554;LD1;8.58400831348265e-06
514737569;LD1;8.57863664129959e-06
514737572;LD1;6.70732250892572e-06
514737601;LD1;9.99445651515476e-06
514737605;LD1;1.03292967042474e-05
514737629;LD1;4.98521567194686e-06
514737641;LD1;8.86227240315504e-06
514737643;LD1;8.64059034381765e-06
514737645;LD1;1.16654862664777e-05
514737650;LD1;8.71566179226483e-06
514737653;LD1;8.78492653457992e-06
514737661;LD1;1.21411767591142e-05
514737671;LD1;9.45691835592746e-06
515395225;LD1;3.98287573781639e-08
515395271;LD1;1.23798701269785e-06
515395297;LD1;6.75354750828895e-07
515395327;LD1;8.8794174898862e-07
516769422;LD1;9.27286444670586e-06
516769430;LD1;0.000263199980483238
516769437;LD1;3.70929365619678e-06
516769445;LD1;6.32031176493787e-06
516769457;LD1;8.62181986822421e-05
516769466;LD1;8.52125160292006e-07
516769469;LD1;5.42208935501179e-07
516769500;LD1;2.33114402132324e-05
519191698;LD1;6.71609712761823e-08
519191750;LD1;2.12992353582694e-05
519191765;LD1;1.8867250694169e-06
519191773;LD1;2.86357491148319e-05
519191811;LD1;6.64186959573886e-05
519191826;LD1;3.12498682495746e-05
526833526;LD1;1.70539223596661e-06
526833534;LD1;4.32603232240944e-06
526833541;LD1;1.12393599482487e-05
526833549;LD1;1.77896068757058e-06
526833561;LD1;0.000110576164790595
526833570;LD1;1.03669163413428e-07
526833573;LD1;7.06016351424915e-07
526833604;LD1;2.8692790225507e-06
534947424;LD1;5.98928208808873e-06
534947463;LD1;1.94324113365536e-05
541471570;LD1;7.55338559948861e-05
541471626;LD1;2.87273468608011e-05
541471672;LD1;2.14157374880617e-07
545865974;LD1;2.55982108396946e-06
545866005;LD1;2.56252896253113e-06
545866008;LD1;5.63141421452458e-06
545866017;LD1;1.4893731958682e-06
545866029;LD1;0.000717152744045431
545866037;LD1;9.36086839443945e-06
545866044;LD1;1.15162595342516e-05
545866052;LD1;1.16386962386464e-06
548500954;LD1;0.000183714009684089
548500977;LD1;3.3457771393844e-05
548500998;LD1;8.33908290484126e-06
548501001;LD1;2.92186312177346e-06
548501032;LD1;7.32907513962376e-05
554489798;LD1;5.52684148565179e-05
554489828;LD1;2.39940236829643e-08
554489854;LD1;1.27686988023454e-06
554489900;LD1;3.93870567135035e-07
554739915;LD1;3.43489932040802e-05
554739935;LD1;3.73068592502337e-06
554739999;LD1;2.9080606995611e-05
554740002;LD1;9.68638050493469e-06
561129378;LD1;2.64689759320058e-07
561129409;LD1;3.14894266802484e-06
561129412;LD1;7.45062872129882e-05
561129433;LD1;2.94649011986136e-05
561129441;LD1;5.14526788160941e-06
561129448;LD1;0.00062473067131404
561129453;LD1;0.00136497955672223
564539721;LD1;0.000175823998461967
564539729;LD1;4.42708446425547e-07
564539736;LD1;1.47141335388882e-07
564539744;LD1;4.35617981025069e-06
564539756;LD1;1.58814525559372e-06
564539765;LD1;9.79785368527818e-09
564539798;LD1;1.11301907287553e-05
566652614;LD1;2.93089564864116e-06
566652645;LD1;7.82179956158968e-06
566652648;LD1;3.74334002437704e-07
566652657;LD1;1.45728756317712e-09
566652669;LD1;4.68824806047657e-06
566652677;LD1;2.26829924106754e-06
566652684;LD1;4.75763323116222e-06
566652692;LD1;3.50126323762667e-06
567282049;LD1;8.35635028619242e-06
567282080;LD1;1.77914246292371e-06
567282083;LD1;2.06307222553948e-05
567282092;LD1;2.64897181720854e-07
567282112;LD1;1.00880162564912e-07
567282119;LD1;6.12631999152935e-07
567282127;LD1;1.51078089230318e-05
571152141;LD1;1.62879483185936e-05
571152171;LD1;2.71027879928366e-06
571152243;LD1;0.000119117404286431
573939304;LD1;3.87871244169144e-05
573939312;LD1;0.000525700396355705
573939319;LD1;0.000256046457914505
573939327;LD1;1.31269322851925e-06
573939339;LD1;3.02169698525019e-05
573939348;LD1;3.36574112477139e-06
573939351;LD1;2.68668264514895e-05
581599874;LD1;3.29511451390443e-05
581599938;LD1;3.95482541048112e-05
581599958;LD1;2.09227715066041e-05
584201984;LD1;1.53933031979695e-05
584202030;LD1;0.00356105613823843
584202047;LD1;0.00133565242883226
584202056;LD1;2.48164493453921e-08
584202086;LD1;6.30743915297708e-05
2745842;LD1;4.70964861173418e-05
2745872;LD1;4.00770647575416e-05
2745883;LD1;0.00437877210860325
2745898;LD1;3.42239259325251e-08
2745944;LD1;7.56466696678437e-06
35253587;LD1;5.45840560700105e-07
35253595;LD1;3.09192350972078e-05
35253602;LD1;2.60090356811177e-07
35253610;LD1;2.65326036961745e-06
35253631;LD1;1.09594835210322e-06
35253634;LD1;3.95090415097297e-06
37230728;LD1;2.28671829413514e-05
37230774;LD1;0.000221064318060685
37230789;LD1;1.99195072559761e-05
37230800;LD1;2.46017430058169e-06
37230812;LD1;0.000482179939559564
37230830;LD1;0.000289898488523943
41657362;LD1;1.40320625127182e-06
41657408;LD1;2.42994352840088e-06
41657423;LD1;2.0696030413938e-05
41657434;LD1;7.85075626905746e-07
45152523;LD1;9.82356110583664e-05
45152569;LD1;0.000668662253913522
45152584;LD1;0.000124574891118362
45152595;LD1;2.49607491522117e-05
45152625;LD1;8.80805092879399e-05
58402284;LD1;5.89594940203472e-07
58402331;LD1;1.68129387932236e-06
58402392;LD1;0.00336862872983438
69273634;LD1;2.58440333822226e-05
69273664;LD1;9.09008212900112e-06
69273675;LD1;3.73976175290361e-05
69273690;LD1;0.000221828164335604
69273736;LD1;0.00277630672632631
78879330;LD1;3.79193392614413e-05
78879333;LD1;0.000141842438836507
78879342;LD1;0.000592986075704871
78879354;LD1;2.24414400405244e-05
78879369;LD1;0.000832255268174114
78879377;LD1;5.73867765580811e-05
78879395;LD1;7.48661122413074e-06
96632406;LD1;5.05239767331161e-06
96632452;LD1;2.08407110637018e-06
96632467;LD1;2.36980147919796e-05
96632478;LD1;0.000103712591447564
96632508;LD1;0.00012049720513648
164112175;LD1;2.57616084942704e-05
164112206;LD1;3.19938533121872e-06
164112209;LD1;2.82689985711416e-05
164112218;LD1;1.86707362035934e-05
164112238;LD1;1.22475475729782e-06
164112245;LD1;1.88670929178699e-06
164112253;LD1;2.38850664717912e-05
187953059;LD1;1.78452992219768e-05
187953067;LD1;0.000209323201102889
187953075;LD1;2.28644453592169e-05
187953095;LD1;5.15048086583182e-05
187953125;LD1;5.07957294730729e-05
187953156;LD1;2.49649472135564e-06
187953188;LD1;0.000113648107868092
196524878;LD1;2.93724323457937e-06
196524908;LD1;1.28949182994833e-05
196524919;LD1;3.06476723465751e-07
196524934;LD1;5.04699860363999e-05
196524980;LD1;4.18276149528027e-06
202446393;LD1;0.000292606635818477
202446405;LD1;0.00217154439275453
202446436;LD1;0.000600796707983193
210737118;LD1;0.000120717619594713
210737126;LD1;9.7953777742461e-05
210737133;LD1;1.76991539717491e-07
210737141;LD1;1.84933200665895e-05
210737162;LD1;4.16986784375495e-07
210737165;LD1;3.84696570236778e-05
210737196;LD1;2.55361621770637e-05
225218582;LD1;0.000135538908856942
225218643;LD1;3.09816125905002e-05
233240586;LD1;6.98722530072641e-06
233240588;LD1;3.86416884113809e-08
233240617;LD1;3.18272918782878e-05
233240621;LD1;1.48298518830913e-05
233240637;LD1;0.000138943033018622
233240639;LD1;0.000143995620188592
233240646;LD1;0.000106249751032961
233240655;LD1;9.15468803435452e-05
233240664;LD1;5.92324663715163e-05
233240668;LD1;2.96747754566343e-05
233240682;LD1;1.98668442156157e-05
233240688;LD1;0.000454261678163146
233240693;LD1;0.000399418394524784
233240706;LD1;5.63832657698738e-05
233240709;LD1;0.000143619352260801
241562471;LD1;1.34310977912004e-05
241562474;LD1;6.36135436270911e-05
272432390;LD1;6.72669750357926e-06
272432402;LD1;8.54286754218091e-05
272432436;LD1;2.82772433094016e-05
272432451;LD1;0.000262249094016894
272432462;LD1;1.93127283215006e-06
272432492;LD1;9.51115975754931e-08
276457682;LD1;7.35773468419118e-06
276457696;LD1;0.00278390970613968
278478234;LD1;1.78764963736956e-06
278478280;LD1;0.00298070395616607
278478295;LD1;1.70914050703375e-08
278478303;LD1;1.61279669198928e-05
278478306;LD1;8.82194727015074e-05
278478336;LD1;0.00221315826614588
278478351;LD1;1.39120457347747e-05
311070452;LD1;0.000280911005023827
311070483;LD1;1.19870540224275e-05
311070486;LD1;6.04674619730298e-05
311070495;LD1;2.10469544402065e-07
311070507;LD1;2.67277750957409e-05
311070515;LD1;2.02493953648224e-08
311070522;LD1;6.05283368262165e-05
311070530;LD1;0.00317268220279767
421100332;LD1;4.92411097010211e-05
421100345;LD1;2.39823414995321e-06
421100386;LD1;2.17779049986726e-06
426294947;LD1;5.18150996338308e-05
426294977;LD1;1.72650675072412e-07
426294988;LD1;0.000352633721690175
426295003;LD1;0.000286474642450354
426295049;LD1;0.00068861436328588
451361900;LD1;2.77967715849104e-07
451361961;LD1;2.58743224656377e-07
451361972;LD1;0.00314086977828776
455555655;LD1;6.48709040585821e-06
455555696;LD1;5.90426978946713e-07
455555703;LD1;4.38475052694207e-05
455555709;LD1;5.5300937858585e-07
455555746;LD1;2.99289098999476e-05
472021265;LD1;1.38492926199909e-06
472021282;LD1;1.83995309781927e-07
472021294;LD1;2.16432431346551e-05
472021297;LD1;7.71631184190773e-05
472021303;LD1;6.86034548599604e-05
472021325;LD1;0.000431978382709469
472021343;LD1;0.000110763941010822
472021367;LD1;1.6950399265481e-05
478540825;LD1;9.61994521639579e-07
478540851;LD1;0.000135156563081173
478540897;LD1;0.000734916667934991
483199982;LD1;1.38041415700134e-05
483200043;LD1;6.47703037658165e-05
483200054;LD1;9.67007636419339e-06
483200084;LD1;7.39272621926049e-05
486777200;LD1;6.57857983147273e-05
486777212;LD1;3.90491532888498e-06
486777215;LD1;9.28393731124555e-05
486777220;LD1;3.63306970006754e-06
486777227;LD1;7.07435425226253e-07
486777262;LD1;5.17111397528593e-05
486777276;LD1;4.06524873012705e-06
486777293;LD1;0.000121257970179986
486777295;LD1;6.15956271790131e-05
489803486;LD1;0.000172542883697247
489803510;LD1;0.00155897161059248
489803516;LD1;1.08044584047224e-05
489803519;LD1;8.63846631483382e-05
489803527;LD1;0.0014391911308647
489803542;LD1;0.00064289367136567
495872827;LD1;2.17400661863971e-05
495872842;LD1;3.56433676398721e-05
495872850;LD1;4.57021606962674e-06
495872871;LD1;8.34103329819957e-07
495872874;LD1;0.000924225941428946
495872905;LD1;5.0682473541259e-07
496185061;LD1;6.99640620548132e-06
496185092;LD1;2.27121783980843e-07
496185095;LD1;4.76105613356211e-05
496185131;LD1;0.000185313159229941
496185139;LD1;4.9247763897191e-05
497926743;LD1;0.000110573409011208
497926789;LD1;0.000120166899969652
497926804;LD1;0.000312716639984017
497926815;LD1;7.55570479595335e-05
505173723;LD1;5.36611165254838e-06
505173757;LD1;2.31968432132308e-05
505173766;LD1;0.000132076875181209
505173778;LD1;7.8737054198776e-06
505173786;LD1;2.08510600110365e-06
505173793;LD1;2.98618575857836e-06
505173801;LD1;1.48724859343707e-05
511018215;LD1;5.88251456598399e-05
511018233;LD1;3.56187298345564e-05
511018241;LD1;1.14665761154065e-05
511018248;LD1;4.82882407061335e-06
511018256;LD1;1.53122519105117e-05
511018277;LD1;7.40788115119798e-06
511018280;LD1;1.12029919000499e-05
511018311;LD1;7.0440354464918e-05
515859410;LD1;2.02923473825089e-06
515859441;LD1;4.10639235138749e-05
515859444;LD1;8.27313645143483e-07
515859473;LD1;1.5459214385217e-06
515859480;LD1;1.66337903813957e-07
515859488;LD1;8.75215853854583e-08
515859506;LD1;1.65610380647382e-05
517253596;LD1;1.33564906821745e-05
517253626;LD1;4.22137913101866e-06
517253637;LD1;4.25021905337999e-05
517253698;LD1;3.8270366821998e-05
225371;LD2;1.31650083688123e-05
225417;LD2;0.000384179630550675
225432;LD2;0.00119248745927301
225443;LD2;4.04683611973814e-05
325765;LD2;3.63163090816018e-07
325795;LD2;4.16872386631365e-07
325806;LD2;3.29455498986098e-07
325821;LD2;0.000311214014970858
325867;LD2;1.86805673595898e-05
161019;LD2;1.47082791070058e-06
161022;LD2;1.70264546626209e-06
161045;LD2;5.42709129972145e-07
161052;LD2;2.12749450419016e-07
161126;LD2;1.70758328604914e-07
161135;LD2;7.27573529806153e-07
43549;LD2;8.90954450389401e-05
43595;LD2;4.19642544944428e-05
43606;LD2;0.000312532962239152
43621;LD2;1.14277160561759e-05
43667;LD2;0.000115294245344283
16352;LD2;0.000318110906968035
16395;LD2;0.00020507998096695
16434;LD2;0.000364573369304532
16475;LD2;0.00031832622488225
19666;LD2;2.66014324268871e-06
19694;LD2;2.671876092734e-07
19696;LD2;4.49396964056461e-06
19705;LD2;3.38533683524891e-05
19764;LD2;4.22342302858186e-08
54266;LD2;3.38071806687801e-07
54277;LD2;2.1901597089992e-06
54295;LD2;8.3056241393267e-06
54325;LD2;1.39335401875605e-07
54334;LD2;3.17510641516624e-08
54336;LD2;4.29302245192405e-08
54364;LD2;1.44030425409077e-08
89846;LD2;6.85272941165442e-06
89868;LD2;8.1332245486405e-06
64195;LD2;2.83316520049054e-06
64217;LD2;3.07747152349008e-06
64282;LD2;1.93748721419791e-07
38802;LD2;2.78772066358207e-07
38824;LD2;2.62478507050069e-07
38888;LD2;2.39928436964543e-08
38928;LD2;9.30445682361859e-08
30137;LD2;4.77985921917111e-07
30159;LD2;4.54422644097959e-07
30223;LD2;5.21236720851395e-07
38349;LD2;8.96199428054106e-08
38378;LD2;1.22327570455542e-07
38380;LD2;2.07466721343887e-07
38389;LD2;9.85644474028853e-07
38420;LD2;2.91734349719489e-06
38438;LD2;7.53240585893696e-08
38449;LD2;4.40543321785547e-07
39769;LD2;0.000222726926262931
39842;LD2;0.000302603149961653
46380;LD2;4.60669716016562e-07
46446;LD2;1.26192243072675e-07
46468;LD2;1.8119801399176e-07
43182;LD2;7.83649705008222e-06
43204;LD2;1.62947235197138e-06
14873;LD2;5.10136881209037e-07
14893;LD2;4.99929816877741e-06
14957;LD2;6.84131360060833e-06
14963;LD2;2.75968434663238e-06
14987;LD2;3.09843251797676e-05
14989;LD2;4.38433657148534e-06
11879;LD2;1.33029692888683e-05
11901;LD2;1.200343421992e-05
25748;LD2;1.10675349695613e-06
25813;LD2;1.54700562002839e-06
25835;LD2;5.19121550240401e-06
45;LD2;5.94374697532188e-06
96;LD2;2.60045164563356e-05
133;LD2;9.77871372267887e-06
136;LD2;7.40975131352132e-05
165;LD2;3.2038699865639e-06
319;LD2;3.8035391090779e-08
346;LD2;1.93319717773976e-07
348;LD2;5.25395538333406e-07
357;LD2;1.00483900391156e-06
388;LD2;1.92696005862766e-06
406;LD2;3.48585465956508e-07
417;LD2;3.80702153962506e-07
2947323;LD2;1.59716686725813e-08
2947354;LD2;4.41738548489241e-05
2947357;LD2;1.03466191169223e-07
2947366;LD2;0.00282596838530902
2947378;LD2;6.4709587991154e-05
2947386;LD2;5.7145401510031e-06
2947393;LD2;0.000165793193350584
2947401;LD2;0.000724064643012635
7664963;LD2;1.71226166302967e-05
7664969;LD2;3.64049983691504e-06
7664983;LD2;8.47595502362185e-05
7665005;LD2;0.000574569329031642
7665037;LD2;5.04331142149047e-05
7665052;LD2;5.33542509873499e-05
17692455;LD2;3.13630103667839e-05
17692457;LD2;3.6369523303553e-05
17692461;LD2;7.88376034555964e-08
17692471;LD2;2.8238635642847e-08
17692528;LD2;1.07219118263639e-07
17692552;LD2;3.12988357386969e-05
17692558;LD2;0.000338358158351405
17692570;LD2;1.69864888535796e-07
32646737;LD2;1.73730752261416e-05
32646767;LD2;3.1402309054935e-07
32646776;LD2;1.17049426899774e-06
32646793;LD2;2.50166000896989e-06
32646839;LD2;3.09414802732555e-06
35280849;LD2;6.31365502649486e-05
38264386;LD2;5.98883800142413e-05
38264420;LD2;0.000218290715380949
38264429;LD2;0.000241202478558068
38264441;LD2;1.76271238836921e-05
38264449;LD2;0.000131198836419994
52914311;LD2;6.60433142748621e-08
52914319;LD2;8.45494308552899e-06
52914326;LD2;0.000216336452413769
52914334;LD2;0.000127222015352867
52914346;LD2;8.13764422444288e-13
52914355;LD2;7.45034193910678e-05
52914358;LD2;4.81397476331577e-06
52914389;LD2;1.71337916027315e-08
61868784;LD2;2.02998179436695e-07
61868792;LD2;7.06663797325204e-07
61868807;LD2;5.17222583368846e-06
61868819;LD2;3.58385644290426e-07
61868828;LD2;1.98300238191033e-06
61868831;LD2;1.11822925257013e-07
61868862;LD2;3.71627344789502e-07
62506014;LD2;1.47964902775702e-05
62506028;LD2;3.51813118729579e-06
62506126;LD2;3.50096924166678e-07
66399349;LD2;1.65647200175467e-05
66399412;LD2;1.05339094426417e-06
66399451;LD2;9.54834929072569e-06
72655153;LD2;4.40630299455501e-05
72655186;LD2;9.53721464847448e-07
76456324;LD2;7.19142394599195e-05
76456339;LD2;0.000168706752810441
76456360;LD2;6.25615987841848e-06
76456363;LD2;5.18797777741083e-05
76456393;LD2;9.4067048981599e-05
88337369;LD2;3.45999811772297e-05
88337371;LD2;0.000178244335110434
88337374;LD2;3.12580336802188e-05
88337376;LD2;9.31731765716651e-07
88337409;LD2;1.17075709964094e-05
88337427;LD2;1.15361778276409e-08
88337439;LD2;4.11456469949152e-08
91171167;LD2;2.60106081511493e-06
91171197;LD2;3.48613806761516e-07
91171223;LD2;3.78395006939596e-05
91171269;LD2;9.50423904234909e-06
106359837;LD2;9.47159315759805e-07
106359867;LD2;1.99182170580173e-06
106359939;LD2;2.88019259078252e-06
107247292;LD2;0.00707463947402284
107247322;LD2;2.24282684289897e-05
107247348;LD2;5.7908720053046e-06
107247394;LD2;0.00027766394135014
120746427;LD2;9.97626259323016e-05
120746435;LD2;4.19362829300664e-06
120746442;LD2;2.66391529714674e-07
120746450;LD2;2.76947764278506e-05
120746462;LD2;0.00220551606915265
120746471;LD2;0.000248782044241853
132775216;LD2;0.000586246438224542
132775224;LD2;3.22536495449105e-06
132775230;LD2;2.27097697344e-05
132775265;LD2;7.21072821083509e-05
132775268;LD2;1.26346702644993e-07
132775283;LD2;2.38108579062446e-07
132775286;LD2;0.000486859156587767
132775289;LD2;4.92655600843301e-05
132775299;LD2;0.00130876795292672
132775312;LD2;0.000185111229704631
132775343;LD2;3.16544035161815e-05
132775345;LD2;1.12402611740519e-06
152683737;LD2;1.46755167700344e-06
155329657;LD2;0.000109708938940416
160905314;LD2;0.000142855428120988
160905324;LD2;8.30564668257834e-05
160905380;LD2;2.22158200654265e-05
160905389;LD2;0.000218496010407033
160905431;LD2;2.89030136438925e-05
163184591;LD2;0.000132590248336737
163184637;LD2;0.000119315766930789
163184652;LD2;0.000182725068651621
163184663;LD2;7.83731269582196e-06
163184693;LD2;2.45959074710176e-05
203332548;LD2;2.3124570664436e-11
207051269;LD2;2.39530551496979e-05
207051274;LD2;2.24927285115495e-06
207051284;LD2;1.14619349871376e-09
207051292;LD2;1.09365317956071e-06
207051298;LD2;8.57608233477214e-06
207051306;LD2;8.03403336727363e-06
207051318;LD2;2.61000361912784e-05
207051320;LD2;4.14156149786988e-07
207051355;LD2;5.87953192573259e-07
207051359;LD2;1.84940140647593e-06
207051378;LD2;0.000108660694790673
207051392;LD2;1.69533101184164e-05
207051395;LD2;8.67589753526405e-07
225585592;LD2;0.000164225962994762
225585635;LD2;0.000449592532635042
225585662;LD2;1.01845521790404e-05
241041264;LD2;4.45233027652296e-06
241041266;LD2;0.000852065324770011
241041314;LD2;2.08707559611458e-05
241041322;LD2;0.000177418154294632
241041343;LD2;0.000161687624323049
241041348;LD2;7.11029514929599e-05
241041374;LD2;1.1072137089547e-05
261967524;LD2;5.28566663731571e-05
261967527;LD2;2.11634757931015e-09
261967548;LD2;2.44903949392108e-06
261967556;LD2;8.95762002675508e-05
261967563;LD2;3.62276905192265e-08
261967571;LD2;3.25415605110265e-05
261967589;LD2;7.58200600470476e-06
281715145;LD2;4.05811816225917e-08
281715148;LD2;9.290501093688e-08
281715162;LD2;3.12487435747532e-05
281715181;LD2;2.69219214209588e-05
281715185;LD2;2.45124547012565e-05
281715220;LD2;1.2462039178457e-08
281715222;LD2;2.24547376504901e-05
281715234;LD2;8.82639734160881e-06
281715242;LD2;1.89044091632985e-07
281715248;LD2;4.91145926547198e-05
281715256;LD2;3.14046912115448e-06
281715271;LD2;8.34589872882814e-06
311894016;LD2;1.22690548595766e-06
311894047;LD2;4.33550556658412e-07
311894050;LD2;3.16974769868516e-06
311894059;LD2;5.79429906664711e-07
311894086;LD2;2.01930025622394e-06
311894094;LD2;4.97305436654953e-06
316793180;LD2;3.84938279752972e-05
316793210;LD2;1.47391091836869e-05
316793219;LD2;2.55248283364868e-06
316793236;LD2;6.88095348010843e-07
316793282;LD2;2.36595169385086e-06
324703362;LD2;5.85601025444109e-05
324703384;LD2;1.92123307346548e-06
324703392;LD2;2.35315104955185e-05
324703399;LD2;4.41450548193151e-07
324703407;LD2;0.0020670630760482
324703419;LD2;2.04602669509251e-05
324703428;LD2;1.33424414015604e-05
324703462;LD2;4.46325243936256e-06
337998549;LD2;7.15247883794475e-05
337998561;LD2;0.000649542745404307
337998579;LD2;0.000149704921940355
337998582;LD2;0.000167196024985868
337998605;LD2;2.41643786772176e-05
337998651;LD2;0.000204322797821744
340850407;LD2;6.16125745485733e-05
340850468;LD2;1.58376054869451e-06
340850479;LD2;7.60927160187457e-06
340850509;LD2;1.83000175612485e-05
344020325;LD2;6.07163875703144e-05
344020355;LD2;4.74641070224378e-06
344020381;LD2;6.86764303012145e-07
344020427;LD2;1.47030047962356e-05
349934253;LD2;1.96432297275884e-05
349934284;LD2;2.0455868756566e-06
349934287;LD2;7.33128318222985e-05
349934308;LD2;3.8526918479035e-05
349934316;LD2;1.84918722966772e-05
349934323;LD2;0.000377190696263652
349934331;LD2;2.60141395329734e-05
349934349;LD2;3.24772533206704e-05
355009258;LD2;9.88699958596579e-05
355009293;LD2;2.41830890635904e-06
360822586;LD2;0.000768420181124212
360822617;LD2;0.00101543566771925
360822620;LD2;0.000971339432350767
360822629;LD2;3.96863515068929e-05
360822641;LD2;0.00011244878984107
360822664;LD2;1.00223221494135e-06
363079650;LD2;0.000540971828681069
363079716;LD2;0.000511794606612088
363079725;LD2;0.00018987905657057
363079767;LD2;0.0138098006128781
366478571;LD2;1.30476954157407e-07
366478617;LD2;1.14333023951376e-05
366478634;LD2;1.48671680047686e-06
366478643;LD2;4.21931258386794e-06
366478673;LD2;1.51121960762532e-05
371956681;LD2;5.04719385324773e-07
371956745;LD2;1.87102762252728e-05
371956751;LD2;2.95748330560514e-05
371956784;LD2;0.000144984925356694
374850305;LD2;1.27094811517449e-06
374850350;LD2;0.00691143787674336
374850376;LD2;4.48937010683382e-06
374850406;LD2;0.00033470209273231
384670203;LD2;9.39671894643189e-05
384670233;LD2;5.42044281349313e-06
384670242;LD2;1.48565825865058e-05
384670259;LD2;0.000113642318090198
384670305;LD2;1.18177612375131e-06
385891339;LD2;1.11055329975258e-05
385891369;LD2;9.48746136725116e-07
385891380;LD2;3.49654305103124e-05
385891383;LD2;2.79654627147473e-08
385891395;LD2;1.27269155350891e-06
385891441;LD2;4.18898614575688e-05
394410983;LD2;2.57027346499491e-06
394411014;LD2;0.0010753078932853
394411017;LD2;0.000277085700149415
394411026;LD2;5.25399939015602e-06
394411038;LD2;0.00109729911844587
394411046;LD2;0.00117965477232161
394411053;LD2;7.62234999660729e-05
394411061;LD2;0.000272434279482141
399651530;LD2;0.000407988215918729
399651561;LD2;0.00033003829906111
399651564;LD2;0.000273284230302844
399651585;LD2;8.42509749221497e-05
399651593;LD2;1.98243718094096e-05
399651608;LD2;0.000395663554434591
400688023;LD2;0.000264378446379084
400688069;LD2;0.000128729023017261
400688084;LD2;3.52513349674809e-05
400688095;LD2;3.23151464234257e-05
400688125;LD2;0.000132745196432731
401334348;LD2;7.97844998648763e-07
401334355;LD2;4.55682817090379e-05
401334384;LD2;0.000742012336461079
401334387;LD2;4.24671209944518e-05
401334418;LD2;5.17156657109173e-05
406157521;LD2;6.72567821328226e-05
406157551;LD2;1.60704627223633e-05
406157623;LD2;7.99982978392939e-07
421263162;LD2;3.68014472535616e-06
421263193;LD2;3.46628685896971e-05
421263196;LD2;6.32990382944421e-07
421263205;LD2;2.88462472971345e-06
421263217;LD2;2.64344985543057e-05
421263225;LD2;1.32317227394933e-05
421263232;LD2;1.43167063990947e-05
421263240;LD2;1.46580324468509e-06
421263253;LD2;1.48427954788509e-06
424520947;LD2;3.69568284726783e-06
424521037;LD2;0.000231336795457445
424521055;LD2;0.00019960063579187
427860806;LD2;2.01478654347427e-05
427860823;LD2;6.81571923604569e-06
427860852;LD2;1.62548123818608e-05
427860864;LD2;6.00072492073948e-08
427860867;LD2;2.38725703342783e-08
427860878;LD2;0.0002208030508488
427860908;LD2;0.000524793685064964
428140339;LD2;0.00139377757664599
428140369;LD2;5.15053980899324e-08
428140378;LD2;0.000531238045162989
428140395;LD2;8.19543771207064e-05
428140441;LD2;7.89757889678975e-07
440148368;LD2;0.00543093269007521
440148392;LD2;3.08880068914622e-06
440148400;LD2;0.000161821662119523
440148415;LD2;5.24824984775137e-07
440148427;LD2;0.000226599447103972
440148436;LD2;1.30866257096921e-07
440148439;LD2;5.62952591218362e-06
440148470;LD2;7.48893631089072e-06
440715455;LD2;1.55267007837697e-05
440715463;LD2;6.49028578367991e-06
440715470;LD2;0.00234460949114568
440715533;LD2;0.00135356297293167
450764802;LD2;1.00678593832642e-05
450764848;LD2;0.000234514378789153
450764874;LD2;0.000873267996686534
450764904;LD2;1.04440378136876e-05
453642150;LD2;8.68387538428673e-08
453642176;LD2;0.000120009600959015
453642191;LD2;4.71563080386156e-07
453642212;LD2;2.29081070407394e-05
453642247;LD2;7.71922874285432e-05
461941219;LD2;8.39883096931795e-08
461941227;LD2;1.7866280095888e-05
461941234;LD2;2.75699861213665e-06
461941242;LD2;1.72055046160533e-05
461941254;LD2;9.34030406458598e-05
461941263;LD2;1.94132966164929e-10
461941266;LD2;2.50290509277871e-07
461941297;LD2;3.20757174201886e-08
466605652;LD2;1.3257971999899e-08
466605658;LD2;2.09562679597069e-05
466605688;LD2;2.31051890428967e-07
466605697;LD2;5.20646361274215e-08
466605714;LD2;1.67966394240915e-06
466605760;LD2;1.70483178218026e-06
466709949;LD2;8.35090346160637e-06
466710021;LD2;8.18826912094168e-08
466710051;LD2;3.01993774850043e-06
